Number of pairs,636792.000000
Number of unique pairs,12495
Average pair frequency,50.963745
Pair entropy,8.473147

Pair,Frequency,Proportion,Entropy Term,Mutual Information
bolsonaro placar,347.000000,0.000545,0.004095,0.595770
povo presidente,32.000000,0.000050,0.000497,-0.101341
povo bolsonaro,178.000000,0.000280,0.002287,-0.291820
povo brasileiro,328.000000,0.000515,0.003900,3.563181
povo deus,16.000000,0.000025,0.000266,0.882077
povo liberdade,13.000000,0.000020,0.000220,1.103214
povo brasil,34.000000,0.000053,0.000525,-0.077658
povo todos,12.000000,0.000019,0.000205,-0.035339
povo bem,50.000000,0.000079,0.000742,2.259745
povo julgamento,29.000000,0.000046,0.000455,-0.360272
povo sera,19.000000,0.000030,0.000311,0.352367
povo vai,60.000000,0.000094,0.000873,1.484907
povo governo,15.000000,0.000024,0.000251,-0.109447
povo jair,16.000000,0.000025,0.000266,-1.230414
povo confira,14.000000,0.000022,0.000236,0.950412
povo politica,37.000000,0.000058,0.000567,0.783139
povo redes,11.000000,0.000017,0.000189,0.455016
povo poder,43.000000,0.000068,0.000648,0.627850
povo expresidente,15.000000,0.000024,0.000251,-1.484585
povo news,11.000000,0.000017,0.000189,0.818377
povo lula,24.000000,0.000038,0.000384,-0.089493
povo eleicoes,10.000000,0.000016,0.000174,-0.665845
povo voto,19.000000,0.000030,0.000311,-0.350255
povo agora,23.000000,0.000036,0.000369,0.553373
povo tse,38.000000,0.000060,0.000580,-0.735397
povo dia,23.000000,0.000036,0.000369,0.462970
povo pode,14.000000,0.000022,0.000236,-0.418820
povo inelegivel,45.000000,0.000071,0.000675,-0.450396
povo quer,17.000000,0.000027,0.000281,1.613069
povo bolsonaroinelegivel,12.000000,0.000019,0.000205,1.109325
povo hoje,11.000000,0.000017,0.000189,-0.160091
povo ter,27.000000,0.000042,0.000427,1.035830
povo aqui,15.000000,0.000024,0.000251,1.265363
povo sociais,11.000000,0.000017,0.000189,0.463801
povo eleitoral,16.000000,0.000025,0.000266,-1.155806
povo porque,18.000000,0.000028,0.000296,1.249859
povo sempre,17.000000,0.000027,0.000281,1.138945
povo democracia,30.000000,0.000047,0.000469,0.728673
povo grande,11.000000,0.000017,0.000189,0.486106
povo pessoas,16.000000,0.000025,0.000266,1.095286
povo ainda,16.000000,0.000025,0.000266,0.082648
povo justica,27.000000,0.000042,0.000427,0.686400
povo politico,12.000000,0.000019,0.000205,-0.572015
povo sao,15.000000,0.000024,0.000251,0.192726
povo so,44.000000,0.000069,0.000662,1.365493
povo ser,21.000000,0.000033,0.000340,0.007413
povo cada,16.000000,0.000025,0.000266,1.567573
povo tribunal,19.000000,0.000030,0.000311,-0.543456
povo superior,16.000000,0.000025,0.000266,-0.413849
povo favor,10.000000,0.000016,0.000174,0.387793
povo sendo,19.000000,0.000030,0.000311,1.206288
povo direito,37.000000,0.000058,0.000567,2.089669
povo lider,19.000000,0.000030,0.000311,1.815409
povo sistema,17.000000,0.000027,0.000281,0.018150
povo maioria,14.000000,0.000022,0.000236,-0.315158
povo forma,36.000000,0.000057,0.000553,1.535571
povo cargo,10.000000,0.000016,0.000174,1.076453
brasileiro presidente,25.000000,0.000039,0.000398,-0.067656
brasileiro bolsonaro,135.000000,0.000212,0.001793,-0.287784
brasileiro povo,28.000000,0.000044,0.000441,1.102372
brasileiro brasil,27.000000,0.000042,0.000427,-0.027637
brasileiro bem,10.000000,0.000016,0.000174,0.930853
brasileiro contra,11.000000,0.000017,0.000189,-0.525910
brasileiro julgamento,29.000000,0.000046,0.000455,-0.079727
brasileiro sera,10.000000,0.000016,0.000174,-0.008942
brasileiro vai,26.000000,0.000041,0.000413,0.929204
brasileiro governo,53.000000,0.000083,0.000782,1.433340
brasileiro jair,36.000000,0.000057,0.000553,-0.138939
brasileiro poder,13.000000,0.000020,0.000220,-0.287856
brasileiro expresidente,33.000000,0.000052,0.000511,-0.415583
brasileiro durante,45.000000,0.000071,0.000675,1.693271
brasileiro oficial,50.000000,0.000079,0.000742,2.919780
brasileiro sobre,11.000000,0.000017,0.000189,-0.404922
brasileiro eleicoes,12.000000,0.000019,0.000205,-0.202978
brasileiro voto,27.000000,0.000042,0.000427,0.281688
brasileiro agora,10.000000,0.000016,0.000174,0.001009
brasileiro tse,47.000000,0.000074,0.000702,-0.242290
brasileiro ministro,19.000000,0.000030,0.000311,-0.041787
brasileiro pode,12.000000,0.000019,0.000205,-0.292426
brasileiro inelegivel,49.000000,0.000077,0.000729,-0.084694
brasileiro bolsonaroinelegivel,10.000000,0.000016,0.000174,1.207549
brasileiro decisao,22.000000,0.000035,0.000355,0.572495
brasileiro pais,13.000000,0.000020,0.000220,0.305799
brasileiro hoje,14.000000,0.000022,0.000236,0.361616
brasileiro encontro,76.000000,0.000119,0.001078,3.130851
brasileiro embaixadores,51.000000,0.000080,0.000755,1.588812
brasileiro reuniao,48.000000,0.000075,0.000716,1.323967
brasileiro eleitoral,24.000000,0.000038,0.000384,-0.469796
brasileiro porque,15.000000,0.000024,0.000251,1.348082
brasileiro democracia,26.000000,0.000041,0.000413,0.866117
brasileiro inelegibilidade,11.000000,0.000017,0.000189,-0.825495
brasileiro justica,29.000000,0.000046,0.000455,1.038404
brasileiro politico,11.000000,0.000017,0.000189,-0.378481
brasileiro sao,13.000000,0.000020,0.000220,0.330171
brasileiro ser,20.000000,0.000031,0.000326,0.239168
brasileiro tribunal,17.000000,0.000027,0.000281,-0.374137
brasileiro caso,13.000000,0.000020,0.000220,0.502998
brasileiro politicos,12.000000,0.000019,0.000205,0.768659
brasileiro provas,18.000000,0.000028,0.000296,1.950773
brasileiro urnas,15.000000,0.000024,0.000251,1.113564
brasileiro anos,24.000000,0.000038,0.000384,-0.104448
brasileiro tudo,14.000000,0.000022,0.000236,0.928349
brasileiro alem,11.000000,0.000017,0.000189,0.967489
brasileiro lider,20.000000,0.000031,0.000326,2.147248
brasileiro pdt,11.000000,0.000017,0.000189,0.552268
brasileiro julho,50.000000,0.000079,0.000742,2.206886
brasileiro tv,78.000000,0.000122,0.001103,3.156826
brasileiro relator,11.000000,0.000017,0.000189,-0.077634
brasileiro desta,13.000000,0.000020,0.000220,0.920263
brasileiro forma,16.000000,0.000025,0.000266,1.005185
brasileiro cargo,10.000000,0.000016,0.000174,1.356998
brasileiros ver,35.000000,0.000055,0.000539,3.309520
brasileiros presidente,34.000000,0.000053,0.000525,0.957341
brasileiros bolsonaro,73.000000,0.000115,0.001040,-0.185087
brasileiros brasil,26.000000,0.000041,0.000413,0.652134
brasileiros bem,18.000000,0.000028,0.000296,2.236151
brasileiros governo,18.000000,0.000028,0.000296,1.070931
brasileiros jair,23.000000,0.000036,0.000369,0.130548
brasileiros lula,41.000000,0.000064,0.000621,1.444082
brasileiros durante,10.000000,0.000016,0.000174,0.906705
brasileiros verdade,10.000000,0.000016,0.000174,1.860361
brasileiros tse,14.000000,0.000022,0.000236,-0.735869
brasileiros inelegivel,10.000000,0.000016,0.000174,-0.956417
brasileiros pais,15.000000,0.000024,0.000251,1.166411
brasileiros ter,23.000000,0.000036,0.000369,1.873544
brasileiros eleitoral,11.000000,0.000017,0.000189,-0.532443
brasileiros milhoes,11.000000,0.000017,0.000189,1.389537
brasileiros so,10.000000,0.000016,0.000174,0.881945
brasileiros vamos,11.000000,0.000017,0.000189,1.801865
brasileiros melhor,16.000000,0.000025,0.000266,2.565630
brasileiros superior,10.000000,0.000016,0.000174,0.114204
brasileiros direito,12.000000,0.000019,0.000205,1.961714
brasileiros anos,18.000000,0.000028,0.000296,0.325382
brasileiros vida,32.000000,0.000050,0.000497,2.914064
deus presidente,33.000000,0.000052,0.000511,0.549297
deus bolsonaro,114.000000,0.000179,0.001545,-0.117539
deus povo,29.000000,0.000046,0.000455,1.476784
deus brasileiro,13.000000,0.000020,0.000220,0.954983
deus familia,78.000000,0.000122,0.001103,3.759438
deus liberdade,47.000000,0.000074,0.000702,3.008278
deus brasil,44.000000,0.000069,0.000662,0.800037
deus todos,84.000000,0.000132,0.001178,2.530437
deus bem,13.000000,0.000020,0.000220,1.532538
deus julgamento,22.000000,0.000035,0.000355,-0.016660
deus moraes,17.000000,0.000027,0.000281,0.786900
deus vai,11.000000,0.000017,0.000189,0.408324
deus jair,28.000000,0.000044,0.000441,-0.050932
deus expresidente,19.000000,0.000030,0.000311,-0.628331
deus sobre,14.000000,0.000022,0.000236,0.175561
deus messias,14.000000,0.000022,0.000236,1.402790
deus agora,12.000000,0.000019,0.000205,0.522651
deus tse,17.000000,0.000027,0.000281,-0.919904
deus inelegivel,17.000000,0.000027,0.000281,-0.803980
deus video,11.000000,0.000017,0.000189,1.348092
deus sempre,17.000000,0.000027,0.000281,1.758811
deus capitao,10.000000,0.000016,0.000174,1.803339
deus justica,14.000000,0.000022,0.000236,0.649486
deus momento,16.000000,0.000025,0.000266,1.921330
deus tribunal,10.000000,0.000016,0.000174,-0.565444
deus alexandre,12.000000,0.000019,0.000205,0.670794
deus tudo,16.000000,0.000025,0.000266,1.401202
deus nada,29.000000,0.000046,0.000455,2.746214
deus vida,18.000000,0.000028,0.000296,1.960509
deus nunca,34.000000,0.000053,0.000525,2.509666
familia bolsonaro,58.000000,0.000091,0.000847,-0.119920
familia deus,32.000000,0.000050,0.000497,2.868465
familia liberdade,64.000000,0.000101,0.000925,3.990388
familia brasil,23.000000,0.000036,0.000369,0.824716
familia bem,13.000000,0.000020,0.000220,2.205912
familia governo,11.000000,0.000017,0.000189,0.873638
familia jair,13.000000,0.000020,0.000220,-0.144813
familia direita,11.000000,0.000017,0.000189,1.397723
familia sempre,12.000000,0.000019,0.000205,2.083879
familia tudo,21.000000,0.000033,0.000340,2.346510
liberdade presidente,12.000000,0.000019,0.000205,-0.033528
liberdade bolsonaro,48.000000,0.000075,0.000716,-0.553760
liberdade deus,13.000000,0.000020,0.000220,1.723080
liberdade brasil,33.000000,0.000052,0.000511,0.941131
liberdade todos,12.000000,0.000019,0.000205,1.013303
liberdade governo,12.000000,0.000019,0.000205,0.716051
liberdade voto,11.000000,0.000017,0.000189,0.151843
liberdade tse,11.000000,0.000017,0.000189,-0.926446
liberdade pais,13.000000,0.000020,0.000220,1.073896
liberdade sempre,12.000000,0.000019,0.000205,1.839280
liberdade desde,15.000000,0.000024,0.000251,2.527579
liberdade democracia,23.000000,0.000036,0.000369,1.511612
liberdade direito,10.000000,0.000016,0.000174,1.829978
liberdade deve,11.000000,0.000017,0.000189,1.657809
liberdade tudo,13.000000,0.000020,0.000220,1.622339
liberdade vida,14.000000,0.000022,0.000236,2.137971
fez presidente,40.000000,0.000063,0.000608,0.405635
fez bolsonaro,132.000000,0.000207,0.001758,-0.306969
fez povo,12.000000,0.000019,0.000205,0.258362
fez brasileiro,49.000000,0.000077,0.000729,1.945821
fez brasileiros,37.000000,0.000058,0.000567,2.382430
fez brasil,50.000000,0.000079,0.000742,0.591837
fez contra,40.000000,0.000063,0.000608,0.768361
fez sera,21.000000,0.000033,0.000340,0.736283
fez pra,13.000000,0.000020,0.000220,0.861704
fez governo,20.000000,0.000031,0.000326,0.462068
fez jair,56.000000,0.000088,0.000821,0.306182
fez processo,20.000000,0.000031,0.000326,0.937068
fez publico,10.000000,0.000016,0.000174,0.992331
fez pix,50.000000,0.000079,0.000742,1.928445
fez r,14.000000,0.000022,0.000236,0.580393
fez campanha,20.000000,0.000031,0.000326,1.841697
fez expresidente,23.000000,0.000036,0.000369,-0.773309
fez lula,49.000000,0.000077,0.000729,0.908107
fez apos,11.000000,0.000017,0.000189,-0.043494
fez durante,29.000000,0.000046,0.000455,1.257192
fez sobre,72.000000,0.000113,0.001027,1.477136
fez antes,10.000000,0.000016,0.000174,0.971881
fez agora,16.000000,0.000025,0.000266,0.474300
fez parte,16.000000,0.000025,0.000266,1.388670
fez tse,28.000000,0.000044,0.000441,-0.756946
fez inelegivel,13.000000,0.000020,0.000220,-1.408277
fez pais,24.000000,0.000038,0.000384,0.922191
fez hoje,33.000000,0.000052,0.000511,1.222354
fez embaixadores,49.000000,0.000077,0.000729,1.552094
fez reuniao,59.000000,0.000093,0.000860,1.533591
fez eleitoral,144.000000,0.000226,0.001898,1.325251
fez uso,27.000000,0.000042,0.000427,1.111493
fez ser,17.000000,0.000027,0.000281,0.079937
fez palacio,22.000000,0.000035,0.000355,1.594686
fez alvorada,19.000000,0.000030,0.000311,1.619826
fez estado,21.000000,0.000033,0.000340,1.281720
fez provas,10.000000,0.000016,0.000174,1.366274
fez urnas,75.000000,0.000118,0.001066,2.726290
fez anos,12.000000,0.000019,0.000205,-0.794307
fez alem,22.000000,0.000035,0.000355,1.663924
fez sistema,129.000000,0.000203,0.001723,2.328582
fez nada,15.000000,0.000024,0.000251,1.750936
fez ataques,89.000000,0.000140,0.001240,3.190857
brasil ver,15.000000,0.000024,0.000251,0.370525
brasil apoio,10.000000,0.000016,0.000174,-0.063844
brasil presidente,125.000000,0.000196,0.001676,0.167596
brasil bolsonaro,817.000000,0.001283,0.008543,0.138394
brasil povo,50.000000,0.000079,0.000742,0.308004
brasil brasileiro,12.000000,0.000019,0.000205,-0.838567
brasil brasileiros,31.000000,0.000049,0.000483,0.828025
brasil deus,100.000000,0.000157,0.001375,1.621017
brasil familia,30.000000,0.000047,0.000469,1.090419
brasil liberdade,21.000000,0.000033,0.000340,0.489146
brasil fez,13.000000,0.000020,0.000220,-0.755237
brasil todos,138.000000,0.000217,0.001828,1.313366
brasil nesta,38.000000,0.000060,0.000580,-0.529113
brasil bem,15.000000,0.000024,0.000251,-0.037869
brasil contra,37.000000,0.000058,0.000567,-0.687074
brasil julgamento,85.000000,0.000133,0.001191,-0.378558
brasil sera,30.000000,0.000047,0.000469,-0.284516
brasil vai,62.000000,0.000097,0.000899,0.424056
brasil pra,19.000000,0.000030,0.000311,-0.136280
brasil governo,66.000000,0.000104,0.000951,0.278516
brasil jair,160.000000,0.000251,0.002083,-0.021470
brasil processo,22.000000,0.000035,0.000355,-0.345095
brasil confira,25.000000,0.000039,0.000398,0.436589
brasil politica,104.000000,0.000163,0.001424,0.722971
brasil redes,35.000000,0.000055,0.000539,0.518827
brasil poder,33.000000,0.000052,0.000511,-0.730484
brasil maior,28.000000,0.000044,0.000441,0.313331
brasil conta,12.000000,0.000019,0.000205,0.073902
brasil pix,41.000000,0.000064,0.000621,0.352520
brasil pl,27.000000,0.000042,0.000427,-0.986341
brasil campanha,15.000000,0.000024,0.000251,0.176541
brasil expresidente,94.000000,0.000148,0.001302,-0.742982
brasil lula,100.000000,0.000157,0.001375,0.243982
brasil apos,59.000000,0.000093,0.000860,0.258674
brasil durante,23.000000,0.000036,0.000369,-0.352084
brasil entao,15.000000,0.000024,0.000251,-0.028074
brasil sobre,30.000000,0.000047,0.000469,-0.775807
brasil fala,13.000000,0.000020,0.000220,0.212867
brasil verdade,29.000000,0.000046,0.000455,0.833374
brasil eleicoes,33.000000,0.000052,0.000511,-0.565563
brasil qualquer,23.000000,0.000036,0.000369,0.638387
brasil messias,49.000000,0.000077,0.000729,0.942046
brasil nome,14.000000,0.000022,0.000236,0.255678
brasil antes,18.000000,0.000028,0.000296,0.182193
brasil faz,13.000000,0.000020,0.000220,0.004867
brasil jornal,23.000000,0.000036,0.000369,0.912823
brasil publica,43.000000,0.000068,0.000648,1.481005
brasil abuso,30.000000,0.000047,0.000469,-0.505677
brasil voto,46.000000,0.000072,0.000689,-0.559694
brasil agora,46.000000,0.000072,0.000689,0.152879
brasil parte,11.000000,0.000017,0.000189,-0.363498
brasil apenas,11.000000,0.000017,0.000189,-0.465590
brasil tse,194.000000,0.000305,0.002467,-0.198766
brasil podera,17.000000,0.000027,0.000281,0.110964
brasil dia,54.000000,0.000085,0.000795,0.222818
brasil brasilia,25.000000,0.000039,0.000398,0.516789
brasil ministro,54.000000,0.000085,0.000795,-0.371428
brasil pode,39.000000,0.000061,0.000594,-0.487957
brasil tornar,40.000000,0.000063,0.000608,-0.154351
brasil inelegivel,185.000000,0.000291,0.002366,-0.130344
brasil dinheiro,52.000000,0.000082,0.000769,1.273900
brasil comunicacao,87.000000,0.000137,0.001216,0.933838
brasil quer,31.000000,0.000049,0.000483,1.120202
brasil video,31.000000,0.000049,0.000483,0.670677
brasil disse,14.000000,0.000022,0.000236,-0.784291
brasil bolsonaroinelegivel,14.000000,0.000022,0.000236,0.169835
brasil stf,28.000000,0.000044,0.000441,-0.174684
brasil decisao,41.000000,0.000064,0.000621,-0.179161
brasil opiniao,10.000000,0.000016,0.000174,0.000884
brasil pais,69.000000,0.000108,0.000989,0.600770
brasil hoje,32.000000,0.000050,0.000497,-0.185892
brasil tempo,23.000000,0.000036,0.000369,0.792121
brasil ter,31.000000,0.000049,0.000483,0.080339
brasil embaixadores,11.000000,0.000017,0.000189,-1.319305
brasil gente,11.000000,0.000017,0.000189,-0.128771
brasil aqui,19.000000,0.000030,0.000311,0.408111
brasil mundo,74.000000,0.000116,0.001053,1.458063
brasil michelle,20.000000,0.000031,0.000326,0.385296
brasil link,21.000000,0.000033,0.000340,0.706997
brasil sociais,31.000000,0.000049,0.000483,0.406251
brasil reuniao,22.000000,0.000035,0.000355,-0.830378
brasil eleitoral,59.000000,0.000093,0.000860,-0.944499
brasil porque,20.000000,0.000031,0.000326,0.261578
brasil direita,82.000000,0.000129,0.001153,1.019665
brasil milhoes,34.000000,0.000053,0.000525,0.426304
brasil sempre,17.000000,0.000027,0.000281,0.045304
brasil deixar,10.000000,0.000016,0.000174,-0.113855
brasil segundo,20.000000,0.000031,0.000326,0.079914
brasil ano,10.000000,0.000016,0.000174,-0.797471
brasil primeiro,14.000000,0.000022,0.000236,-0.198088
brasil fica,39.000000,0.000061,0.000594,1.077985
brasil federal,15.000000,0.000024,0.000251,-1.006193
brasil projeto,21.000000,0.000033,0.000340,0.530066
brasil desde,28.000000,0.000044,0.000441,1.009450
brasil partido,25.000000,0.000039,0.000398,0.220993
brasil democracia,53.000000,0.000083,0.000782,0.204126
brasil capitao,12.000000,0.000019,0.000205,0.272153
brasil golpe,27.000000,0.000042,0.000427,0.300989
brasil saiba,26.000000,0.000041,0.000413,0.830875
brasil noticias,33.000000,0.000052,0.000511,0.068221
brasil ficar,18.000000,0.000028,0.000296,0.014828
brasil voce,36.000000,0.000057,0.000553,0.361281
brasil onde,22.000000,0.000035,0.000355,0.505466
brasil inelegibilidade,51.000000,0.000080,0.000755,-0.665751
brasil quintafeira,11.000000,0.000017,0.000189,-0.663105
brasil ministros,19.000000,0.000030,0.000311,-0.987158
brasil diz,50.000000,0.000079,0.000742,0.648285
brasil grande,34.000000,0.000053,0.000525,0.520930
brasil pessoas,19.000000,0.000030,0.000311,0.173495
brasil ainda,36.000000,0.000057,0.000553,-0.200063
brasil justica,52.000000,0.000082,0.000769,0.248165
brasil politico,25.000000,0.000039,0.000398,-0.931687
brasil deputado,17.000000,0.000027,0.000281,0.017652
brasil jairbolsonaro,24.000000,0.000038,0.000384,0.772513
brasil menos,10.000000,0.000016,0.000174,0.022390
brasil sao,23.000000,0.000036,0.000369,-0.473471
brasil so,51.000000,0.000080,0.000755,0.419487
brasil ser,89.000000,0.000140,0.001240,0.357886
brasil pt,21.000000,0.000033,0.000340,0.110774
brasil vamos,32.000000,0.000050,0.000497,0.778008
brasil melhor,39.000000,0.000061,0.000594,1.364905
brasil vez,29.000000,0.000046,0.000455,0.752405
brasil esquerda,16.000000,0.000025,0.000266,-0.096082
brasil cada,16.000000,0.000025,0.000266,0.473932
brasil tribunal,62.000000,0.000097,0.000899,-0.454402
brasil superior,44.000000,0.000069,0.000662,-0.495889
brasil caso,16.000000,0.000025,0.000266,-0.663549
brasil partir,12.000000,0.000019,0.000205,-0.129984
