"Date","Profile","Message","Number.of.Likes","Number.of.comments","Total.interactions","Impressions","Interactions.per.impression","Profile.ID","Post.ID","Link","X","Date_BR","Month","ID_month","total_interactions_month","mean_interactions_month","median_interactions_month","num_postagens_month","Interval_Week","ID_week","total_interactions_week","mean_interactions_week","median_interactions_week","num_postagens_week"
NA,"Jair M. Bolsonaro","Nosso perfil no TikTok: BolsonaroMessiasJair",189341,4059,193400,NA,NA,324756395,17883359702688848,"https://www.instagram.com/reel/Cf9gEUljqx3/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro","-",112291,3400,115691,NA,NA,324756395,17922647999339248,"https://www.instagram.com/reel/Cf8sIrhjXGG/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro"," E foi sim em sentido figurado, tanto que nesse mesmo período fui eu, e não o seu candidato, quem sofreu uma tentativa de assassinato real, com uma faca real, não um brinquedo de plástico, de um militante real de esquerda, mas isso parece ser menos grave pra vocês. É do bem, né.",343421,13553,356974,NA,NA,324756395,17952394681975596,"https://www.instagram.com/p/Cf73KIVrVp5/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro","-",647543,15523,663066,NA,NA,324756395,17955831862827636,"https://www.instagram.com/reel/Cf7DZfLDW1i/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro"," RECORDES: APÓS MAIS DE 20 ANOS, MAIS TÍTULOS DE PROPRIEDADE DE TERRA SENDO ENTREGUES.- Aos 80 anos, Maria Teixeira recebeu o título da terra, documento que espera ter nas mãos há décadas. Na propriedade, que fica no Assentamento Maria Bonita, em Irituia (PA), moram a agricultora e o marido, Daniel Teixeira, de 81 anos, quatro filhos, além dos netos e bisnetos.- No terreno, a família cultiva melancia, jerimum, bacabi e, principalmente, mandioca. É na fábrica artesanal, montada no quintal de casa, que eles produzem em média 900 kg de farinha de mandioca por mês. Tudo é vendido para uma cooperativa local, que vai até a propriedade buscar a produção.- Do cultivo do açaí vem outra parte da renda da família. Durante a safra do fruto, que se inicia em agosto e vai até novembro, chegam a comercializar, por mês, cerca de 20 sacas de açaí, com 60 kg cada.- Agora, com o título da terra, a família sente mais segurança para seguir trabalhando, plantando, colhendo e recebendo incentivos para produção via Governo Federal.",73208,1900,75108,NA,NA,324756395,17947497302033272,"https://www.instagram.com/reel/Cf6kuBgjDwS/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro","-",325635,7322,332957,NA,NA,324756395,17973665914621946,"https://www.instagram.com/p/Cf6KatwuzRo/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro","-",472642,8770,481412,NA,NA,324756395,18218231953146348,"https://www.instagram.com/reel/Cf49-OKD8ey/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro","-",711648,25457,737105,NA,NA,324756395,17943064064134108,"https://www.instagram.com/p/Cf4xJJSvnJA/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro","-",359689,17932,377621,NA,NA,324756395,18303870943011660,"https://www.instagram.com/p/Cf4SF46Lekw/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro","-",214531,4225,218756,NA,NA,324756395,17975093191611984,"https://www.instagram.com/p/Cf4M4VSLfus/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro"," Estreitamento de laços entre Governo Federal e Emirados Árabes gera mais frutos: procura por startups brasileiras.- O programa busca startups com projetos ligados a energia, água, design, arquitetura, transporte e logística, análise ambiental ou economia sustentável.- As inscrições para o Acelerador Avançado da Indústria de Sharjah (Saia, na sigla em inglês) vão até 16 de agosto.- As 20 startups brasileiras selecionadas entre os candidatos que se inscreverem gratuitamente concorrem a um prêmios para os melhores projetos.- A aproximação de empresas de base tecnológica é um caminho para reduzir a dependência econômica dos Emirados Árabes do setor de petróleo e gás.- O interesse em startups também é uma forma de levar apoio tecnológico a países grandes do Oriente Médio, que são carentes destes recursos como Irã, Líbia, Iraque, Síria e Arábia Saudita. As empresas brasileiras cada vez mais sendo apresentadas aos mercados mundiais.- Diante do novo marco legal das startups apresentado pelo Governo Federal, a facilidade e estímulo à este setor cresce de forma extremamente positiva no território nacional para assim alçarem voos mais altos.",99671,2843,102514,NA,NA,324756395,17976629278592470,"https://www.instagram.com/p/Cf3qFEMuI6E/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro","-",473767,16365,490132,NA,NA,324756395,17920434083362480,"https://www.instagram.com/p/Cf20B4bO9JN/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro"," É o lado de lá que dá facada, que cospe, que destrói patrimônio, que solta rojão em cinegrafista, que protege terroristas internacionais, que desumaniza pessoas com rótulos e pede fogo nelas, que invade igrejas, fazendas e mata animais, que empurra um senhor num caminhão em movimento.- Falar que não são esses e muitos outros atos violentos mas frases descontextualizadas que incentivam a violência é atentar contra a inteligência das pessoas. Nem a pior, nem a mais mal utilizada força de expressão, será mais grave do que fatos concretos e recorrentes.- Que as autoridades apurem seriamente o ocorrido e tomem todas as providências cabíveis, assim como contra caluniadores que agem como urubus para tentar nos prejudicar 24h por dia.",315016,12860,327876,NA,NA,324756395,17937881750196380,"https://www.instagram.com/p/Cf2UL-eLWq3/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro","-",553447,13094,566541,NA,NA,324756395,17938738064192504,"https://www.instagram.com/reel/Cf2DEwhDwt2/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro"," Brasil registra mais de 1,3 milhão novas empresas em quatro meses.- As micro e pequenas empresas (MPEs) representam 99% do total das empresas brasileiras, são responsáveis por 62% dos empregos e por 27% do Produto Interno Bruto (PIB), de acordo com o documento. Além disso, mais de 40% dos microempreendedores individuais (MEI) são mulheres empreendedoras.- Toda evolução graças a resiliência do trabalhador brasileiro e ações do Governo Federal para facilitação e aumento no número de empregos, como desburocratizações recordes, digitalizações de serviços e a lei da liberdade econômica.",146401,3818,150219,NA,NA,324756395,17948790929068288,"https://www.instagram.com/p/Cf1PwvFuhnS/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro"," Uberlândia/MG, 9/Jul/22.",311001,11237,322238,NA,NA,324756395,17863851929708556,"https://www.instagram.com/reel/Cfzt6Ofj2ka/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro"," Marcha para Jesus.- São Paulo/SP. (09/07/2022)",349847,15445,365292,NA,NA,324756395,17982808732559400,"https://www.instagram.com/tv/CfzCBnJIcNV/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro","Siga nosso TikTok: BolsonaroMessiasJair",400420,10649,411069,NA,NA,324756395,18147758851255588,"https://www.instagram.com/reel/CfywYl7jSvD/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro","O Marco Legal do Saneamento está promovendo uma revolução, com mais segurança jurídica para o investidor, garantindo a universalização do saneamento básico. Investimento em saúde e cuidado com o meio ambiente.",60455,1225,61680,NA,NA,324756395,18245402266129236,"https://www.instagram.com/reel/CfyismcDkoQ/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro"," Nosso pesar ao povo japonês.- Ex-primeiro Ministro Shinzo Abe.- AFA, Pirassununga/SP.- Presidente Jair Bolsonaro.",92655,2432,95087,NA,NA,324756395,18304799446045428,"https://www.instagram.com/reel/CfwYJA6DAIe/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro"," Incapazes de negar as soluções buscadas e alcançadas por nós contra os impactos do fecha tudo irracional e da guerra, a narrativa agora é de que houve descaso e atraso nas ações, mesmo tendo sido nós OS ÚNICOS a alertar sobre esses problemas e OS PRIMEIROS a tomar providências.- Reduções de impostos são promovidas desde 2019 e se intensificaram em 2020. Programas para preservar empregos e auxílio emergencial foram criados ainda em 2020. Auxílio Brasil, que é maior e beneficia 3 milhões de famílias a mais que o Bolsa Família, foi criado no ano passado.- Nossa parte já vinha sendo feita. Impostos federais sobre o diesel, gás de cozinha, produtos da cesta básica e outros itens estão zerados há meses. O que temos buscado, tanto na questão do ICMS dos combustíveis quanto nos benefícios para algumas categorias, é um esforço além.- Não bastasse a falta de iniciativa, que deveria vir de outras esferas, o que vemos é o contrário. O esforço, principalmente de políticos ligados ao PT, tem sido para impedir a redução de impostos e o socorro aos brasileiros. Querem se promover às custas do sofrimento do povo.- Sem falar daqueles que na pandemia, além de tratar como bandido quem tinha que trabalhar para sobreviver, aproveitaram para AUMENTAR IMPOSTOS. A tragédia era anunciada, mas parte da imprensa preferiu ser parceira na demagogia. A consequência para alguns foi voltar pra privada.- Por fim, a esquerda não precisa criar narrativas para falar sobre atraso, basta falar das obras atrasadas que o PT abandonou há anos, como a Transposição do Rio São Francisco, e que foram retomadas e estão sendo concluídas por JAIR MESSIAS BOLSONARO, quer eles queiram ou não!",386055,13262,399317,NA,NA,324756395,17917895096413072,"https://www.instagram.com/p/Cfv_EDpuhSV/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro","LIVE DA SEMANA - PR JAIR BOLSONARO - 07/07/2022",75935,3449,79384,NA,NA,324756395,17934037979479200,"https://www.instagram.com/tv/CfunhSoIfwE/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro","CRISE MUNDIAL: Brasil caminha para autossuficiência em produção de trigo.",269449,6953,276402,NA,NA,324756395,17988375532513004,"https://www.instagram.com/reel/Cft4IWsjZuD/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro","Escritas no Twitter e no Facebook!",36306,1469,37775,NA,NA,324756395,17929362938366970,"https://www.instagram.com/reel/Cftc0FOjgCz/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro"," Seguimos trabalhando pelo Brasil! 🇧🇷",266334,9120,275454,NA,NA,324756395,17966260867706728,"https://www.instagram.com/p/CfsQRUSrGw-/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro"," Mais 9 REDUÇÕES permanentes de tributos:1.Fim do imposto federal do gás liquefeito de petróleo (GLP) / gás de cozinha.2.Redução 25% IPI,3.Redução ICMS combustível, energia, telefonia e internet para 17%.4.Redução DPVAT,5.Fim gradual IOF câmbio,6.Fim adicional 10% multa FGTS,7.Redução das taxas CVM,8.Redução do Adicional ao Frete para Renovação da Marinha Mercante (AFRMM),9.Redução: 20% Tarifa Externa Comum (TEC MERCOSUL) e do regime tarifário de Bens de Capital e Bens de Informática e Telecomunicações (BIT BK),",193513,5897,199410,NA,NA,324756395,17886385628670946,"https://www.instagram.com/p/CfrcAiCLHkH/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro","-",466810,12713,479523,NA,NA,324756395,17947443071062576,"https://www.instagram.com/reel/CfqrCbpju4r/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro","-",420002,13365,433367,NA,NA,324756395,17956120315767984,"https://www.instagram.com/reel/CfpiRL2jUc5/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro","-",795029,44488,839517,NA,NA,324756395,18182752750168128,"https://www.instagram.com/reel/CfoyA3LjZYB/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro"," Obras da Transnordestina, no Piauí, Ceará e Pernambuco.- Já são mais de mil empregos diretos e novas frentes de trabalho aumentarão ainda mais esse número.. Infraestrutura, desenvolvimento, meio ambiente e geração de empregos!- Avançam também as obras do trecho II da Ferrovia de Integração Oeste Leste! A FIOL II conta com 100 km de novos trilhos. O lote 5 está com 65% dos serviços executados e o lote 7 tem 70,6%. São mil empregos gerados.- Houve também a relicitação de parte das obras do lote 6, que serão tocadas por uma empresa privada. No entanto, outros 18km são executados com participação do Governo Federal. A meta é elevar a participação do modal na logística de transportes do Brasil para mais de 40% até 2035.",155875,3204,159079,NA,NA,324756395,17851882631788456,"https://www.instagram.com/reel/CfoKKiODjXd/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro","-",422176,13091,435267,NA,NA,324756395,17950604134962344,"https://www.instagram.com/reel/CfnTTVljURr/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro"," GOIÁS: Em uma propriedade na zona rural do município de Rio Verde vivem Maria de Lourdes Mota, de 53 anos, e Waldecir Mota, de 59 anos, que finalmente recebem o título da terra, após 12 anos de espera. - Com o documento nas mãos, eles agora planejam o futuro embasados nos programas de apoio e incentivo ao pequeno produtor.- O sítio do casal possui 48 hectares e fica no Projeto de Assentamento Pontal do Buriti. O sustento da família vem do plantio do milho safrinha e da soja, em 17 hectares. A colheita dos dois produtos rende cerca de 1.500 sacas por safra, que são vendidas para uma cooperativa local e viram ração animal.- Além do casal, outras 11,3 mil famílias  assentadas receberam títulos de regularização em Goiás desde 2019 e mais de 320.000 por todo o país. Um recorde somando todos os governos anteriores desde 2004.",55523,1453,56976,NA,NA,324756395,18306041575029488,"https://www.instagram.com/reel/CfmVEkbjhUG/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro"," BAHIA / MAIS UMA NOVA RODADA DE MORADIAS ENTREGUES PELO BRASIL:- Residenciais Vila Solidária Mar Azul I e II vão beneficiar cerca de 800 pessoas em Salvador. - São mais de 1.200.000 residências entregues desde 2019.",50855,1229,52084,NA,NA,324756395,17946994720919700,"https://www.instagram.com/reel/CflzllbDG6n/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro"," Feira de Santana/BA, 01/julho.- Um abraço meu Nordeste.- Presidente Jair Bolsonaro.",904571,34801,939372,NA,NA,324756395,17970496729651052,"https://www.instagram.com/reel/CfjVbsyjL5n/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro"," Sancionada lei que cria o Sistema Eletrônico de Registros Públicos. A modernização dos serviços de cartórios de registros públicos e traz impactos na redução da burocracia e na melhoria do ambiente de negócios do país.- O resultado é redução de custos ao Brasileiro, de prazos e a diminuição de restrições ao crédito.- A medida também permite ainda o uso de assinaturas digitais e a dispensa do reconhecimento de firma para registro de documentos e títulos.",296081,7564,303645,NA,NA,324756395,17960650804837536,"https://www.instagram.com/p/Cfi6TEluWxT/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro","Salvador / BA: 02/07/2022 🇧🇷",594032,30292,624324,NA,NA,324756395,17953180975912148,"https://www.instagram.com/reel/Cfg_9zXDRsU/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro",". SAÚDE INDÍGENA:. Nenhum estrato da população brasileira recebe tanta atenção quanto nossos indígenas.. R$ 105 MILHÕES DESTINADOS À SAÚDE INDÍGENA NO COMBATE À COVID-19 EM TODO O BRASIL,. R$ 90 MILHÕES EM AÇÕES PREVENTIVAS CONTRA A COVID-19,. 90% NA TAXA DE VACINAÇÃO CONTRA A COVID-19 AINDA EM 2021,. R$ 18 MILHÕES PARA A AUTOSSUFICIÊNCIA NAS ALDEIAS EM AÇÕES DE ETNODESENVOLVIMENTO E PRODUÇÃO SUSTENTÁVEL ENTRE 2020 E 2021,. R$17,2 MILHÕES PARA PROTEÇÃO TERRITORIAL, IMPEDINDO A ENTRADA ILÍCITA DE NÃO INDÍGENAS DURANTE A CRISE DA COVID-19 COM MAIS DE 500 AÇÕES DE FISCALIZAÇÃO,. 34 DISTRITOS SANITÁRIOS INDÍGENAS ESTABELECIDOS PARA GERIR A ATENÇÃO À SAÚDE DE 800 MIL INDÍGENAS DE 6 MIL ALDEIAS POR 14,6 MIL PROFISSIONAIS DURANTE O PERÍODO DA COVID-19,governodobrasil sesai_ms secomvc_",116774,2471,119245,NA,NA,324756395,17909099969505796,"https://www.instagram.com/p/CfggXHtOOgf/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro"," ESTAMOS DO LADO CERTO!",587355,18283,605638,NA,NA,324756395,17955001768801004,"https://www.instagram.com/p/CffK3PtLHZ3/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro"," Isso pode afetar pessoas muito sensíveis, mas é uma verdade que não pode ser ignorada. A violência está, sim, em todos os lugares e deve ser combatida, nós inclusive endurecemos penas para crimes contra a mulher, a diferença é que para o crime organizado essa violência é lei.- É comum ver mulheres sendo gravadas e submetidas a práticas absurdamente cruéis, que fariam inveja a qualquer grupo terrorista. Muitas pagam por motivos banais, como viver num lugar dominado por uma facção e estar em uma região dominada pelo grupo rival.- Não há ambiente mais nocivo às mulheres do que os dominados pelo narcotráfico. Usar figuras femininas para amenizar a imagem dos que apoiam essas práticas é não apenas colaborar com o crime, mas fazer demagogia manipulando inocentes, que serão as primeiras vítimas dos criminosos.- Enquanto uns vivem de falsas promessas e frases de efeito para enganar o público feminino, nós temos enfrentado esse verdadeiro mal, endurecendo penas para crimes contra mulher, reduzindo a violência, ampliando o direito de se defender e atacando fortemente o crime organizado.",219913,3941,223854,NA,NA,324756395,18017368669404364,"https://www.instagram.com/p/CffCLYiP_1p/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro"," Feira de Santana/BA. (01/07/2022)- Visita às obras do Rodoanel e assinatura da ordem de serviço para início dos trabalhos de duplicação da BR-116, sendo mais uma prometida há anos e jamais executada.",157967,5127,163094,NA,NA,324756395,17922879992447180,"https://www.instagram.com/reel/CfeiIr_jMFf/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro"," AGRICULTURA FAMILIAR E GRANDE PRODUTOR GARANTEM SEGURANÇA ALIMENTAR NO BRASIL E NO MUNDO E RECEBEM MAIS APOIO DO GOVERNO FEDERAL:. R$ 340,88 BILHÕES para apoiar a produção agropecuária nacional até 06/2023, um aumento de 36% em relação ao plano safra anterior! É o plano mais robusto da história - Lançamos o Plano Safra 2022/2023, em evento na última quarta (29/06), no Palácio do Planalto. . R$ 246,28 bilhões serão destinados ao custeio e comercialização, alta de 39% em relação ao ano anterior. . Outros R$ 94,6 bilhões serão para investimentos. Nesse caso, o aumento na oferta foi de 29% em relação à safra anterior.. Para os pequenos produtores serão destinados R$ 53,61 bilhões para financiamento pelo Pronaf, acréscimo de 36% em relação à última safra. . Para o médio produtor foram disponibilizados R$ 43,75 bilhões por meio do Pronamp, um aumento de 28% em relação à safra passada.. Para os demais produtores e cooperativas, o total disponibilizado chega a R$ 243,4 bilhões.. Os recursos disponibilizados vão possibilitar que o país chegue à meta de produzir 300 milhões de toneladas de produtos agrícolas na próxima safra.governodobrasil ministeriodaeconomia terezacristinams",138223,2474,140697,NA,NA,324756395,17893361477644934,"https://www.instagram.com/p/CfeI_T-rzwK/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
