Number of pairs,546387.000000
Number of unique pairs,11663
Average pair frequency,46.847895
Pair entropy,8.507256

Pair,Frequency,Proportion,Entropy Term,Mutual Information
bolsonaro investigacao,180.000000,0.000329,0.002641,0.159986
bolsonaro operacao,1079.000000,0.001975,0.012298,0.605656
bolsonaro falsos,107.000000,0.000196,0.001672,-0.790395
bolsonaro milicias,24.000000,0.000044,0.000441,-0.858053
bolsonaro investiga,177.000000,0.000324,0.002603,0.126354
bolsonaro passaporte,57.000000,0.000104,0.000956,-0.142268
bolsonaro celulares,153.000000,0.000280,0.002291,0.444616
bolsonaro cartoes,125.000000,0.000229,0.001918,0.072127
bolsonaro buscas,164.000000,0.000300,0.002435,0.088333
bolsonaro apreensao,355.000000,0.000650,0.004768,0.057267
bolsonaro cid,1060.000000,0.001940,0.012116,0.818312
bolsonaro exajudante,518.000000,0.000948,0.006599,0.806251
bolsonaro max,66.000000,0.000121,0.001090,0.265957
bolsonaro ailton,107.000000,0.000196,0.001672,0.033726
bolsonaro inserir,11.000000,0.000020,0.000218,-1.606092
bolsonaro indulto,45.000000,0.000082,0.000775,-0.301498
bolsonaro adulteracao,159.000000,0.000291,0.002369,0.664409
bolsonaro falsificacao,130.000000,0.000238,0.001985,0.219042
bolsonaro venire,100.000000,0.000183,0.001575,-0.213368
bolsonaro tenentecoronel,392.000000,0.000717,0.005194,1.042121
bolsonaro ajudante,81.000000,0.000148,0.001307,0.490233
bolsonaro insercao,63.000000,0.000115,0.001046,-0.558441
bolsonaro mandados,117.000000,0.000214,0.001809,-0.363887
bolsonaro certificados,20.000000,0.000037,0.000374,-1.325899
bolsonaro laura,314.000000,0.000575,0.004288,1.195587
bolsonaro apreendido,108.000000,0.000198,0.001686,0.460356
bolsonaro mandado,222.000000,0.000406,0.003173,0.934639
sendo lula,17.000000,0.000031,0.000323,0.146286
sendo bolsonaro,22.000000,0.000040,0.000407,-1.579023
sendo pessoas,13.000000,0.000024,0.000253,0.748931
sendo presidente,11.000000,0.000020,0.000218,-0.225001
sendo brasil,13.000000,0.000024,0.000253,-0.186925
sendo preso,10.000000,0.000018,0.000200,0.237083
sendo tambem,21.000000,0.000038,0.000391,0.674101
sendo federal,13.000000,0.000024,0.000253,-0.706212
sendo expresidente,12.000000,0.000022,0.000236,-0.899150
sendo outros,18.000000,0.000033,0.000340,1.497301
sendo r,10.000000,0.000018,0.000200,0.714270
sendo durante,28.000000,0.000051,0.000506,1.582459
sendo seis,79.000000,0.000145,0.001278,2.968472
sendo janeiro,10.000000,0.000018,0.000200,0.564013
sendo busca,105.000000,0.000192,0.001644,2.238287
sendo policia,16.000000,0.000029,0.000306,-0.183903
sendo policiais,17.000000,0.000031,0.000323,1.888168
sendo dados,11.000000,0.000020,0.000218,-0.103441
sendo pf,32.000000,0.000059,0.000571,0.284661
sendo fraude,11.000000,0.000020,0.000218,0.490830
sendo operacao,37.000000,0.000068,0.000650,0.651660
sendo apreensao,105.000000,0.000192,0.001644,2.257985
sendo venire,25.000000,0.000046,0.000457,1.819213
sendo mandados,104.000000,0.000190,0.001631,2.937205
sendo apreendido,28.000000,0.000051,0.000506,2.529305
povo lula,22.000000,0.000040,0.000407,0.334919
povo bolsonaro,135.000000,0.000247,0.002052,0.166013
povo jair,14.000000,0.000026,0.000271,-0.671122
povo presidente,19.000000,0.000035,0.000357,0.252346
povo brasil,33.000000,0.000060,0.000587,0.675438
povo so,20.000000,0.000037,0.000374,1.366921
povo governo,16.000000,0.000029,0.000306,0.305478
povo ainda,16.000000,0.000029,0.000306,0.689149
povo liberdade,33.000000,0.000060,0.000587,2.626801
povo federal,10.000000,0.000018,0.000200,-1.037772
povo sao,15.000000,0.000027,0.000288,0.270426
povo brasileiro,176.000000,0.000322,0.002590,4.156242
povo vai,15.000000,0.000027,0.000288,0.781251
povo pais,19.000000,0.000035,0.000357,1.023476
povo bem,16.000000,0.000029,0.000306,1.811494
povo quer,13.000000,0.000024,0.000253,1.683352
povo deus,10.000000,0.000018,0.000200,1.515117
povo veja,11.000000,0.000020,0.000218,1.273955
povo democracia,37.000000,0.000068,0.000650,3.002141
povo policia,12.000000,0.000022,0.000236,-0.540782
povo fazer,12.000000,0.000022,0.000236,1.563907
povo pf,11.000000,0.000020,0.000218,-0.852376
jair ministro,51.000000,0.000093,0.000866,0.011509
jair lula,40.000000,0.000073,0.000697,-0.987842
jair bolsonaro,4973.000000,0.009102,0.042771,1.851920
jair sendo,19.000000,0.000035,0.000357,-0.296544
jair povo,13.000000,0.000024,0.000253,-0.745230
jair agrishow,37.000000,0.000068,0.000650,0.718368
jair evento,20.000000,0.000037,0.000374,0.158691
jair pessoas,37.000000,0.000068,0.000650,-0.194894
jair agora,19.000000,0.000035,0.000357,-0.724121
jair presidente,67.000000,0.000123,0.001104,-0.407998
jair messias,380.000000,0.000695,0.005057,3.226924
jair pl,1313.000000,0.002403,0.014493,2.619365
jair voce,18.000000,0.000033,0.000340,-0.052715
jair imprensa,18.000000,0.000033,0.000340,0.164287
jair contra,116.000000,0.000212,0.001796,-0.256801
jair video,16.000000,0.000029,0.000306,-0.322593
jair via,13.000000,0.000024,0.000253,-0.260611
jair dia,20.000000,0.000037,0.000374,-1.107678
jair fez,18.000000,0.000033,0.000340,-0.339884
jair brasil,57.000000,0.000104,0.000956,-0.698616
jair michelle,298.000000,0.000545,0.004098,1.759919
jair deputado,57.000000,0.000104,0.000956,0.812796
jair news,11.000000,0.000020,0.000218,-0.868673
jair maior,19.000000,0.000035,0.000357,-0.036920
jair preso,141.000000,0.000258,0.002132,0.893464
jair so,18.000000,0.000033,0.000340,-0.659038
jair governo,31.000000,0.000057,0.000555,-0.953721
jair ainda,58.000000,0.000106,0.000971,0.056405
jair prisao,164.000000,0.000300,0.002435,0.988764
jair dias,10.000000,0.000018,0.000200,-0.706066
jair sobre,93.000000,0.000170,0.001477,-0.054634
jair disse,55.000000,0.000101,0.000926,0.319087
jair ter,61.000000,0.000112,0.001016,0.282781
jair fala,23.000000,0.000042,0.000424,0.644099
jair tambem,140.000000,0.000256,0.002119,0.581427
jair justica,17.000000,0.000031,0.000323,-0.430378
jair federal,189.000000,0.000346,0.002757,-0.019208
jair sao,87.000000,0.000159,0.001392,0.107686
jair paulo,59.000000,0.000108,0.000986,0.491841
jair ser,42.000000,0.000077,0.000728,-0.529224
jair aliados,37.000000,0.000068,0.000650,1.119523
jair estao,37.000000,0.000068,0.000650,0.076173
jair politico,14.000000,0.000026,0.000271,-0.156020
jair vai,20.000000,0.000037,0.000374,-0.851664
jair vivo,14.000000,0.000026,0.000271,0.020603
jair expresidente,103.000000,0.000189,0.001617,-0.739121
jair onde,10.000000,0.000018,0.000200,-0.780174
jair daniel,91.000000,0.000167,0.001449,1.805394
jair primeiro,10.000000,0.000018,0.000200,-0.335560
jair desde,14.000000,0.000026,0.000271,-0.324355
jair lado,15.000000,0.000027,0.000288,0.124282
jair tarcisio,37.000000,0.000068,0.000650,0.892516
jair nesta,139.000000,0.000254,0.002106,0.779642
jair pais,19.000000,0.000035,0.000357,-0.897122
jair diz,24.000000,0.000044,0.000441,-0.520856
jair sempre,27.000000,0.000049,0.000490,0.209512
jair supremo,16.000000,0.000029,0.000306,-0.728646
jair tribunal,14.000000,0.000026,0.000271,-0.864525
jair stf,21.000000,0.000038,0.000391,-0.975730
jair alexandre,34.000000,0.000062,0.000603,-0.169652
jair moraes,36.000000,0.000066,0.000634,-0.462279
jair defesa,32.000000,0.000059,0.000571,0.460938
jair celular,42.000000,0.000077,0.000728,0.272324
jair decisao,16.000000,0.000029,0.000306,0.059341
jair segundo,82.000000,0.000150,0.001321,0.528224
jair cadeia,16.000000,0.000029,0.000306,0.128888
jair todos,21.000000,0.000038,0.000391,-0.663029
jair brasilia,265.000000,0.000485,0.003701,1.523759
jair politica,22.000000,0.000040,0.000407,-0.739589
jair eleicoes,12.000000,0.000022,0.000236,-0.161560
jair sera,21.000000,0.000038,0.000391,-0.107230
jair grupo,21.000000,0.000038,0.000391,-0.398655
jair pra,14.000000,0.000026,0.000271,-0.811564
jair todo,12.000000,0.000022,0.000236,-0.585274
jair pt,12.000000,0.000022,0.000236,-0.685013
jair objetivo,12.000000,0.000022,0.000236,-0.266368
jair mulher,30.000000,0.000055,0.000539,0.431767
jair apos,49.000000,0.000090,0.000836,-0.026949
jair neste,17.000000,0.000031,0.000323,0.270248
jair poder,20.000000,0.000037,0.000374,0.024303
jair sistema,23.000000,0.000042,0.000424,-0.434968
jair outros,16.000000,0.000029,0.000306,-0.610275
jair foto,14.000000,0.000026,0.000271,-0.139213
jair r,11.000000,0.000020,0.000218,-1.180214
jair pode,22.000000,0.000040,0.000407,-0.406661
jair redes,21.000000,0.000038,0.000391,0.063163
jair sociais,11.000000,0.000020,0.000218,-0.559463
jair crimes,23.000000,0.000042,0.000424,-0.298928
jair hoje,17.000000,0.000031,0.000323,-0.945368
jair deus,15.000000,0.000027,0.000288,-0.000016
jair durante,69.000000,0.000126,0.001134,0.494567
jair anos,42.000000,0.000077,0.000728,-0.308128
jair entrevista,33.000000,0.000060,0.000587,0.933542
jair informacao,37.000000,0.000068,0.000650,0.718368
jair deve,101.000000,0.000185,0.001589,1.600716
jair veja,20.000000,0.000037,0.000374,-0.048806
jair momento,12.000000,0.000022,0.000236,-0.164319
jair faz,27.000000,0.000049,0.000490,-0.385563
jair desta,100.000000,0.000183,0.001575,0.964838
jair seis,31.000000,0.000057,0.000555,0.043218
jair alvo,262.000000,0.000480,0.003665,1.941394
jair investigacoes,18.000000,0.000033,0.000340,0.095294
jair inquerito,15.000000,0.000027,0.000288,-0.275283
jair partido,10.000000,0.000018,0.000200,-0.400273
jair ano,13.000000,0.000024,0.000253,-0.739524
jair afirmou,39.000000,0.000071,0.000681,0.483870
jair leia,20.000000,0.000037,0.000374,-0.078059
jair saiba,32.000000,0.000059,0.000571,0.762878
jair militar,35.000000,0.000064,0.000619,0.325093
jair entao,38.000000,0.000070,0.000666,0.487502
jair silveira,46.000000,0.000084,0.000790,1.019379
jair saude,23.000000,0.000042,0.000424,-1.016890
jair grande,13.000000,0.000024,0.000253,-0.318924
jair republica,25.000000,0.000046,0.000457,0.023107
jair noticias,17.000000,0.000031,0.000323,-0.810182
jair primeira,18.000000,0.000033,0.000340,0.421816
jair acao,30.000000,0.000055,0.000539,0.083931
jair casa,65.000000,0.000119,0.001075,-0.391194
jair tres,23.000000,0.000042,0.000424,0.456416
jair manha,108.000000,0.000198,0.001686,1.119374
jair filha,132.000000,0.000242,0.002012,1.179082
jair caso,11.000000,0.000020,0.000218,-1.313473
jair outro,36.000000,0.000066,0.000634,0.996814
jair informacoes,19.000000,0.000035,0.000357,-0.322129
jair vacinacao,68.000000,0.000124,0.001119,-0.944032
jair alem,23.000000,0.000042,0.000424,-0.231370
jair outras,21.000000,0.000038,0.000391,0.521379
jair unidos,19.000000,0.000035,0.000357,-0.588030
jair busca,125.000000,0.000229,0.001918,0.422846
jair quatro,10.000000,0.000018,0.000200,-0.239135
jair presos,51.000000,0.000093,0.000866,0.984640
jair estados,45.000000,0.000082,0.000775,0.209157
jair forma,23.000000,0.000042,0.000424,0.584614
jair sido,24.000000,0.000044,0.000441,-0.092962
jair policia,196.000000,0.000359,0.002846,0.331829
jair barbosa,29.000000,0.000053,0.000522,0.389897
jair registro,11.000000,0.000020,0.000218,-0.317933
jair lei,13.000000,0.000024,0.000253,-0.386317
jair familia,15.000000,0.000027,0.000288,-0.360321
jair flavio,13.000000,0.000024,0.000253,0.032474
jair policiais,102.000000,0.000187,0.001603,1.690133
jair exprimeiradama,57.000000,0.000104,0.000956,1.393826
jair qualquer,16.000000,0.000029,0.000306,0.001609
jair ha,24.000000,0.000044,0.000441,-0.126420
jair dados,47.000000,0.000086,0.000805,-0.640982
jair ministerio,25.000000,0.000046,0.000457,-0.764335
jair suspeito,15.000000,0.000027,0.000288,-0.010352
jair esquema,22.000000,0.000040,0.000407,0.099850
jair acordo,17.000000,0.000031,0.000323,-0.063647
jair suspeita,12.000000,0.000022,0.000236,-0.278729
jair depoimento,26.000000,0.000048,0.000474,0.315010
jair apura,10.000000,0.000018,0.000200,-0.392409
jair pf,198.000000,0.000362,0.002871,0.117398
jair coronel,33.000000,0.000060,0.000587,0.713406
jair pandemia,11.000000,0.000020,0.000218,-0.436861
jair barros,18.000000,0.000033,0.000340,-0.371729
jair agentes,16.000000,0.000029,0.000306,0.038880
jair vacina,45.000000,0.000082,0.000775,-0.757296
jair tomou,14.000000,0.000026,0.000271,-0.010168
jair mauro,255.000000,0.000467,0.003580,0.992030
jair documento,18.000000,0.000033,0.000340,0.395756
jair ordens,67.000000,0.000123,0.001104,0.168484
jair prendeu,43.000000,0.000079,0.000744,1.192247
jair familiares,17.000000,0.000031,0.000323,0.371280
jair fraude,58.000000,0.000106,0.000971,0.163584
jair esposa,28.000000,0.000051,0.000506,0.556358
jair cartao,62.000000,0.000113,0.001031,-0.076604
jair quartafeira,135.000000,0.000247,0.002052,0.759037
jair quarta,15.000000,0.000027,0.000288,-0.010352
jair suposta,20.000000,0.000037,0.000374,0.092441
jair guilherme,22.000000,0.000040,0.000407,0.537127
jair prende,21.000000,0.000038,0.000391,0.384338
jair investigacao,26.000000,0.000048,0.000474,-0.345792
jair operacao,343.000000,0.000628,0.004629,0.888678
jair falsos,13.000000,0.000024,0.000253,-1.469192
jair investiga,64.000000,0.000117,0.001060,0.538169
jair celulares,24.000000,0.000044,0.000441,0.021314
jair cartoes,14.000000,0.000026,0.000271,-0.688048
jair buscas,38.000000,0.000070,0.000666,0.055134
jair apreensao,99.000000,0.000181,0.001561,0.209351
jair cid,195.000000,0.000357,0.002833,0.554369
jair exajudante,74.000000,0.000135,0.001206,0.289423
jair max,27.000000,0.000049,0.000490,0.801221
jair ailton,21.000000,0.000038,0.000391,-0.165499
jair adulteracao,14.000000,0.000026,0.000271,-0.336356
jair falsificacao,21.000000,0.000038,0.000391,-0.174889
jair venire,42.000000,0.000077,0.000728,0.348214
jair tenentecoronel,119.000000,0.000218,0.001836,1.279064
jair ajudante,22.000000,0.000040,0.000407,0.615908
jair insercao,14.000000,0.000026,0.000271,-0.633437
jair mandados,31.000000,0.000057,0.000555,-0.262992
jair laura,100.000000,0.000183,0.001575,1.480447
jair apreendido,33.000000,0.000060,0.000587,0.703814
jair mandado,127.000000,0.000232,0.001945,1.805230
agrishow ministro,10.000000,0.000018,0.000200,0.720496
agrishow lula,30.000000,0.000055,0.000539,1.062704
agrishow bolsonaro,112.000000,0.000205,0.001741,0.396867
agrishow jair,31.000000,0.000057,0.000555,0.541437
agrishow evento,24.000000,0.000044,0.000441,2.679240
agrishow presidente,20.000000,0.000037,0.000374,0.721269
agrishow pl,17.000000,0.000031,0.000323,0.610736
agrishow video,17.000000,0.000031,0.000323,2.076259
agrishow brasil,15.000000,0.000027,0.000288,0.304610
agrishow maior,32.000000,0.000059,0.000571,2.822604
agrishow governo,15.000000,0.000027,0.000288,0.658569
agrishow sao,19.000000,0.000035,0.000357,0.924444
agrishow paulo,15.000000,0.000027,0.000288,1.460581
agrishow expresidente,40.000000,0.000073,0.000697,0.653257
agrishow tarcisio,33.000000,0.000060,0.000587,3.116333
agrishow nesta,15.000000,0.000027,0.000288,0.891445
agrishow eleicoes,11.000000,0.000020,0.000218,2.089656
agrishow pra,12.000000,0.000022,0.000236,1.372512
agrishow apos,11.000000,0.000020,0.000218,0.817353
agrishow veja,12.000000,0.000022,0.000236,1.778596
evento lula,12.000000,0.000022,0.000236,0.201921
evento bolsonaro,66.000000,0.000121,0.001090,-0.076469
evento jair,16.000000,0.000029,0.000306,-0.064453
evento presidente,30.000000,0.000055,0.000539,1.182243
evento pl,70.000000,0.000128,0.001148,2.081526
evento dia,19.000000,0.000035,0.000357,1.234764
evento brasil,15.000000,0.000027,0.000288,0.360118
evento michelle,15.000000,0.000027,0.000288,1.164611
evento governo,12.000000,0.000022,0.000236,0.490934
evento dias,21.000000,0.000038,0.000391,2.429606
evento sao,33.000000,0.000060,0.000587,1.532021
evento paulo,26.000000,0.000048,0.000474,2.066135
evento expresidente,23.000000,0.000042,0.000424,0.155380
evento pais,10.000000,0.000018,0.000200,0.854760
evento direita,22.000000,0.000040,0.000407,2.659218
evento mulher,48.000000,0.000088,0.000821,3.295506
evento neste,17.000000,0.000031,0.000323,2.663984
evento maio,13.000000,0.000024,0.000253,2.011500
evento partido,22.000000,0.000040,0.000407,2.781920
pessoas lula,10.000000,0.000018,0.000200,-0.949171
pessoas bolsonaro,125.000000,0.000229,0.001918,-0.406580
pessoas jair,24.000000,0.000044,0.000441,-0.627758
pessoas presidente,18.000000,0.000033,0.000340,-0.297353
pessoas contra,21.000000,0.000038,0.000391,-0.540904
pessoas dia,11.000000,0.000020,0.000218,-0.280550
pessoas brasil,27.000000,0.000049,0.000490,-0.020866
pessoas ainda,10.000000,0.000018,0.000200,-0.276488
pessoas sobre,38.000000,0.000070,0.000666,0.475318
pessoas ter,18.000000,0.000033,0.000340,0.487244
pessoas tambem,33.000000,0.000060,0.000587,0.561258
pessoas fatos,57.000000,0.000104,0.000956,2.846726
pessoas federal,14.000000,0.000026,0.000271,-1.196933
pessoas sao,41.000000,0.000075,0.000713,0.780315
pessoas ser,15.000000,0.000027,0.000288,-0.133879
pessoas estao,22.000000,0.000040,0.000407,0.981263
pessoas expresidente,66.000000,0.000121,0.001090,0.240770
pessoas nesta,13.000000,0.000024,0.000253,-0.164918
pessoas pais,17.000000,0.000031,0.000323,0.416618
pessoas bem,10.000000,0.000018,0.000200,0.845858
pessoas segundo,17.000000,0.000031,0.000323,0.379683
pessoas todos,21.000000,0.000038,0.000391,0.761936
pessoas sistema,10.000000,0.000018,0.000200,0.157087
pessoas crimes,18.000000,0.000033,0.000340,0.880915
pessoas hoje,12.000000,0.000022,0.000236,0.131290
pessoas alvo,10.000000,0.000018,0.000200,0.100599
pessoas casa,15.000000,0.000027,0.000288,-0.432566
pessoas caso,34.000000,0.000062,0.000603,1.239957
pessoas informacoes,94.000000,0.000172,0.001491,2.701692
pessoas vacinacao,190.000000,0.000348,0.002769,1.508450
pessoas alem,15.000000,0.000027,0.000288,0.766151
pessoas busca,19.000000,0.000035,0.000357,-0.036063
pessoas golpe,10.000000,0.000018,0.000200,0.715060
pessoas presos,11.000000,0.000020,0.000218,0.875675
pessoas sido,14.000000,0.000026,0.000271,0.793007
pessoas policia,19.000000,0.000035,0.000357,-0.576882
pessoas fazer,10.000000,0.000018,0.000200,0.885953
pessoas dados,17.000000,0.000031,0.000323,-0.232951
pessoas pf,17.000000,0.000031,0.000323,-0.912690
pessoas coronel,12.000000,0.000022,0.000236,1.126770
pessoas vacina,11.000000,0.000020,0.000218,-0.741098
pessoas mauro,43.000000,0.000079,0.000744,0.636931
pessoas covid,13.000000,0.000024,0.000253,1.044776
pessoas ordens,18.000000,0.000033,0.000340,0.279128
pessoas fraude,14.000000,0.000026,0.000271,0.167163
pessoas investigacao,12.000000,0.000022,0.000236,0.305983
pessoas operacao,38.000000,0.000070,0.000666,0.113499
pessoas cartoes,11.000000,0.000020,0.000218,0.495755
pessoas apreensao,14.000000,0.000026,0.000271,-0.321747
pessoas cid,39.000000,0.000071,0.000681,0.369896
pessoas exajudante,26.000000,0.000048,0.000474,0.668419
pessoas tenentecoronel,10.000000,0.000018,0.000200,0.227491
pessoas mandados,16.000000,0.000029,0.000306,0.500574
pessoas certificados,172.000000,0.000315,0.002538,3.679910
agora ministro,10.000000,0.000018,0.000200,-0.055514
agora lula,53.000000,0.000097,0.000896,0.855788
agora bolsonaro,178.000000,0.000326,0.002616,0.084142
agora jair,34.000000,0.000062,0.000603,-0.142200
agora dinheiro,11.000000,0.000020,0.000218,1.031504
agora presidente,26.000000,0.000048,0.000474,0.207623
agora pl,10.000000,0.000018,0.000200,-0.695903
agora camara,18.000000,0.000033,0.000340,1.440099
agora deputados,14.000000,0.000026,0.000271,1.588519
agora contra,16.000000,0.000029,0.000306,-0.675586
agora dia,34.000000,0.000062,0.000603,0.985167
agora fez,10.000000,0.000018,0.000200,0.634547
agora brasil,21.000000,0.000038,0.000391,-0.134928
agora preso,13.000000,0.000024,0.000253,0.071871
agora so,21.000000,0.000038,0.000391,1.057330
agora governo,40.000000,0.000073,0.000697,0.863388
agora ainda,12.000000,0.000022,0.000236,0.043086
