Number of pairs,500350.000000
Number of unique pairs,14656
Average pair frequency,34.139602
Pair entropy,8.895257

Pair,Frequency,Proportion,Entropy Term,Mutual Information
ministerio dias,33.000000,0.000066,0.000635,1.333693
ministerio grande,18.000000,0.000036,0.000368,1.321789
ministerio ainda,11.000000,0.000022,0.000236,-0.140352
ministerio brasilia,13.000000,0.000026,0.000274,-0.268789
ministerio disse,12.000000,0.000024,0.000255,-0.023276
ministerio janeiro,14.000000,0.000028,0.000293,0.871197
ministerio parte,34.000000,0.000068,0.000652,1.533602
ministerio ter,51.000000,0.000102,0.000937,1.782628
ministerio social,26.000000,0.000052,0.000513,1.814983
ministerio secretaria,19.000000,0.000038,0.000387,1.542075
ministerio cultura,61.000000,0.000122,0.001099,3.221750
ministerio sera,31.000000,0.000062,0.000600,1.255240
ministerio meio,73.000000,0.000146,0.001289,2.643839
ministerio ambiente,70.000000,0.000140,0.001242,3.326679
ministerio justica,224.000000,0.000448,0.003452,3.251371
ministerio sido,48.000000,0.000096,0.000888,2.604179
ministerio gestao,27.000000,0.000054,0.000530,1.364016
ministerio afirmou,15.000000,0.000030,0.000312,0.727388
ministerio saude,111.000000,0.000222,0.001866,3.080053
ministerio publico,95.000000,0.000190,0.001627,3.063297
ministerio nova,48.000000,0.000096,0.000888,2.079781
ministerio direitos,16.000000,0.000032,0.000331,1.901758
ministerio educacao,122.000000,0.000244,0.002028,3.052606
ministerio pasta,26.000000,0.000052,0.000513,2.244165
ministerio segundo,15.000000,0.000030,0.000312,0.571790
ministerio congresso,33.000000,0.000066,0.000635,0.813612
ministerio tera,14.000000,0.000028,0.000293,1.815479
ministerio r,24.000000,0.000048,0.000477,0.683731
ministerio flavio,12.000000,0.000024,0.000255,1.251572
ministerio dino,12.000000,0.000024,0.000255,1.132600
ministerio cerimonia,10.000000,0.000020,0.000216,1.239229
ministerio bilhoes,15.000000,0.000030,0.000312,1.357646
ministerio desde,10.000000,0.000020,0.000216,0.441356
ministerio exministro,24.000000,0.000048,0.000477,2.221751
ministerio rio,10.000000,0.000020,0.000216,1.456678
ministerio ministra,13.000000,0.000026,0.000274,1.229901
deus brasil,40.000000,0.000080,0.000754,1.113051
deus presidente,33.000000,0.000066,0.000635,0.811786
deus bolsonaro,48.000000,0.000096,0.000888,0.102658
deus tambem,21.000000,0.000042,0.000423,1.256262
deus lula,25.000000,0.000050,0.000495,0.083210
deus tudo,12.000000,0.000024,0.000255,1.600478
deus todos,53.000000,0.000106,0.000970,2.417684
deus democracia,24.000000,0.000048,0.000477,2.135734
deus vida,10.000000,0.000020,0.000216,1.935650
deus familia,36.000000,0.000072,0.000686,3.092560
deus povo,19.000000,0.000038,0.000387,1.668280
deus diz,17.000000,0.000034,0.000350,1.999360
deus vai,13.000000,0.000026,0.000274,1.016114
deus politica,28.000000,0.000056,0.000548,2.015734
deus direita,10.000000,0.000020,0.000216,1.991773
deus brasilia,26.000000,0.000052,0.000513,1.486550
deus pais,20.000000,0.000040,0.000405,1.511004
deus liberdade,21.000000,0.000042,0.000423,3.117075
deus mercado,12.000000,0.000024,0.000255,2.587975
deus video,10.000000,0.000020,0.000216,1.573357
deus gente,20.000000,0.000040,0.000405,2.634093
vida governo,35.000000,0.000070,0.000669,0.564024
vida brasil,29.000000,0.000058,0.000565,0.593531
vida presidente,13.000000,0.000026,0.000274,-0.317708
vida bolsonaro,56.000000,0.000112,0.001018,0.058872
vida brasileiros,11.000000,0.000022,0.000236,1.572558
vida lula,122.000000,0.000244,0.002028,1.470420
vida ser,13.000000,0.000026,0.000274,0.482400
vida general,10.000000,0.000020,0.000216,1.775387
vida todos,16.000000,0.000032,0.000331,1.022045
vida trabalho,13.000000,0.000026,0.000274,1.982626
vida jair,11.000000,0.000022,0.000236,-0.348626
vida familia,10.000000,0.000020,0.000216,1.613691
vida programa,11.000000,0.000022,0.000236,1.930979
vida ministro,11.000000,0.000022,0.000236,0.479388
vida povo,19.000000,0.000038,0.000387,1.470344
vida durante,20.000000,0.000040,0.000405,1.506854
vida sobre,10.000000,0.000020,0.000216,0.296611
vida novo,10.000000,0.000020,0.000216,0.687188
vida vai,12.000000,0.000024,0.000255,0.738136
vida politica,21.000000,0.000042,0.000423,1.530117
vida pessoas,33.000000,0.000066,0.000635,2.194573
vida sao,10.000000,0.000020,0.000216,0.529174
vida pais,10.000000,0.000020,0.000216,0.619921
vida grupos,14.000000,0.000028,0.000293,2.549840
vida ver,73.000000,0.000146,0.001289,4.027455
vida campanha,11.000000,0.000022,0.000236,2.061463
vida constituicao,23.000000,0.000046,0.000459,3.069200
primeira governo,53.000000,0.000106,0.000970,1.009355
primeira brasil,22.000000,0.000044,0.000441,0.347665
primeira presidente,21.000000,0.000042,0.000423,0.192252
primeira bolsonaro,47.000000,0.000094,0.000871,-0.085945
primeira posse,19.000000,0.000038,0.000387,0.912944
primeira lula,50.000000,0.000100,0.000920,0.608808
primeira ser,13.000000,0.000026,0.000274,0.512787
primeira dia,21.000000,0.000042,0.000423,1.288959
primeira anos,15.000000,0.000030,0.000312,0.877007
primeira psol,10.000000,0.000020,0.000216,1.691857
primeira expresidente,10.000000,0.000020,0.000216,-0.102075
primeira jair,10.000000,0.000020,0.000216,-0.413550
primeira ministerio,12.000000,0.000024,0.000255,1.086166
primeira michelle,11.000000,0.000022,0.000236,2.091850
primeira vamos,25.000000,0.000050,0.000495,2.501483
primeira apos,12.000000,0.000024,0.000255,0.682186
primeira ministros,12.000000,0.000024,0.000255,2.023447
primeira medida,10.000000,0.000020,0.000216,1.370885
primeira ministro,14.000000,0.000028,0.000293,0.750936
primeira acao,11.000000,0.000022,0.000236,2.040114
primeira sobre,19.000000,0.000038,0.000387,0.968852
primeira novo,11.000000,0.000022,0.000236,0.812885
primeira grande,12.000000,0.000024,0.000255,1.810966
primeira brasilia,14.000000,0.000028,0.000293,0.699961
primeira cargo,10.000000,0.000020,0.000216,1.582264
primeira ai,11.000000,0.000022,0.000236,2.400397
primeira primeiro,10.000000,0.000020,0.000216,1.273963
primeira sera,13.000000,0.000026,0.000274,1.280844
primeira ano,15.000000,0.000030,0.000312,1.605934
primeira gestao,11.000000,0.000022,0.000236,1.360717
primeira saude,17.000000,0.000034,0.000350,2.098378
primeira vez,93.000000,0.000186,0.001597,3.888187
primeira pasta,13.000000,0.000026,0.000274,2.445660
primeira mulher,47.000000,0.000094,0.000871,3.834739
primeira historia,15.000000,0.000030,0.000312,2.489821
primeira semana,46.000000,0.000092,0.000854,3.769810
primeira janja,11.000000,0.000022,0.000236,2.262733
michelle brasil,10.000000,0.000020,0.000216,-0.242740
michelle presidente,10.000000,0.000020,0.000216,-0.351633
michelle bolsonaro,317.000000,0.000634,0.004666,2.020862
michelle veja,12.000000,0.000024,0.000255,2.162659
michelle tambem,15.000000,0.000030,0.000312,0.950293
michelle lula,18.000000,0.000036,0.000368,-0.214790
michelle alvorada,21.000000,0.000042,0.000423,3.005207
michelle fez,11.000000,0.000022,0.000236,1.740452
michelle direito,13.000000,0.000026,0.000274,2.459172
michelle anos,12.000000,0.000024,0.000255,0.851916
michelle instagram,11.000000,0.000022,0.000236,2.660582
michelle expresidente,13.000000,0.000026,0.000274,0.358342
michelle jair,15.000000,0.000030,0.000312,0.189968
michelle federal,10.000000,0.000020,0.000216,0.157807
michelle apos,17.000000,0.000034,0.000350,1.228545
michelle casa,15.000000,0.000030,0.000312,2.080421
michelle sao,13.000000,0.000026,0.000274,1.019978
michelle foto,10.000000,0.000020,0.000216,2.124126
michelle parte,15.000000,0.000030,0.000312,1.807986
michelle verdade,30.000000,0.000060,0.000583,3.651145
michelle fala,31.000000,0.000062,0.000600,3.559144
michelle video,19.000000,0.000038,0.000387,2.245714
michelle palacio,13.000000,0.000026,0.000274,1.257418
michelle tera,12.000000,0.000024,0.000255,2.754024
michelle campanha,10.000000,0.000020,0.000216,2.194592
michelle janja,18.000000,0.000036,0.000368,2.953262
familia governo,13.000000,0.000026,0.000274,-0.550398
familia brasil,36.000000,0.000072,0.000686,0.685731
familia presidente,20.000000,0.000040,0.000405,-0.010948
familia bolsonaro,124.000000,0.000248,0.002058,0.729779
familia lula,16.000000,0.000032,0.000331,-0.685036
familia ser,17.000000,0.000034,0.000350,0.626641
familia alvorada,13.000000,0.000026,0.000274,2.173171
familia tudo,18.000000,0.000036,0.000368,1.683984
familia valor,39.000000,0.000078,0.000737,2.958946
familia expresidente,25.000000,0.000050,0.000495,0.659806
familia jair,15.000000,0.000030,0.000312,-0.162494
familia medida,23.000000,0.000046,0.000459,2.049385
familia empresa,12.000000,0.000024,0.000255,2.379232
familia armas,29.000000,0.000058,0.000565,1.836652
familia decreto,14.000000,0.000028,0.000293,1.126791
familia sobre,15.000000,0.000030,0.000312,0.578053
familia politica,19.000000,0.000038,0.000387,1.306010
familia dias,32.000000,0.000064,0.000618,2.043154
familia casa,15.000000,0.000030,0.000312,1.727959
familia pessoas,24.000000,0.000048,0.000477,1.752096
familia brasilia,11.000000,0.000022,0.000236,0.304389
familia quatro,21.000000,0.000042,0.000423,2.491173
familia liberdade,31.000000,0.000062,0.000600,3.184581
familia acesso,14.000000,0.000028,0.000293,2.071694
familia desoneracao,15.000000,0.000030,0.000312,2.654167
familia combustiveis,15.000000,0.000030,0.000312,1.904508
familia palacio,19.000000,0.000038,0.000387,1.284446
familia r,46.000000,0.000092,0.000854,2.074551
vamos governo,20.000000,0.000040,0.000405,-0.178500
vamos brasil,53.000000,0.000106,0.000970,1.013619
vamos presidente,14.000000,0.000028,0.000293,-0.426508
vamos bolsonaro,37.000000,0.000074,0.000703,-0.538470
vamos lula,25.000000,0.000050,0.000495,-0.297634
vamos ser,11.000000,0.000022,0.000236,0.132438
vamos todos,51.000000,0.000102,0.000937,1.998374
vamos agora,19.000000,0.000038,0.000387,1.175501
vamos trabalho,10.000000,0.000020,0.000216,1.537353
vamos deus,10.000000,0.000020,0.000216,1.752742
vamos exercito,11.000000,0.000022,0.000236,1.438304
vamos ministro,16.000000,0.000032,0.000331,0.671173
vamos povo,14.000000,0.000028,0.000293,0.982054
vamos fazer,40.000000,0.000080,0.000754,2.589898
vamos politica,12.000000,0.000024,0.000255,0.787592
vamos poder,18.000000,0.000036,0.000368,1.644167
vamos direita,22.000000,0.000044,0.000441,2.399386
vamos cada,10.000000,0.000020,0.000216,2.119275
vamos ainda,10.000000,0.000020,0.000216,0.445685
vamos frente,13.000000,0.000026,0.000274,1.462257
vamos brasilia,21.000000,0.000042,0.000423,0.892132
vamos disse,21.000000,0.000042,0.000423,1.217687
vamos sao,24.000000,0.000048,0.000477,1.221735
vamos todo,14.000000,0.000028,0.000293,1.682319
vamos pais,12.000000,0.000024,0.000255,0.619334
vamos volta,16.000000,0.000032,0.000331,2.216328
vamos ter,35.000000,0.000070,0.000669,2.087498
vamos dois,12.000000,0.000024,0.000255,1.791390
vamos combustiveis,13.000000,0.000026,0.000274,1.702522
vamos melhor,13.000000,0.000026,0.000274,2.270413
vamos congresso,12.000000,0.000024,0.000255,0.483359
vamos ver,11.000000,0.000022,0.000236,1.951983
vamos pra,17.000000,0.000034,0.000350,1.653332
vamos gente,11.000000,0.000022,0.000236,1.655412
vamos mundo,10.000000,0.000020,0.000216,1.652760
vamos semana,15.000000,0.000030,0.000312,2.435924
vamos preco,13.000000,0.000026,0.000274,2.245788
estados governo,27.000000,0.000054,0.000530,-0.040474
estados brasil,36.000000,0.000072,0.000686,0.464767
estados presidente,38.000000,0.000076,0.000720,0.409942
estados bolsonaro,92.000000,0.000184,0.001582,0.210322
estados brasileiros,16.000000,0.000032,0.000331,1.602264
estados tambem,11.000000,0.000022,0.000236,0.066712
estados posse,19.000000,0.000038,0.000387,0.537570
estados lula,24.000000,0.000048,0.000477,-0.500535
estados ser,18.000000,0.000036,0.000368,0.462836
estados dia,31.000000,0.000062,0.000600,1.303050
estados twitter,25.000000,0.000050,0.000495,2.391557
estados expresidente,45.000000,0.000090,0.000838,1.026628
estados jair,22.000000,0.000044,0.000441,-0.000466
estados federal,10.000000,0.000020,0.000216,-0.415620
estados unidos,618.000000,0.001235,0.008271,5.384861
estados apos,15.000000,0.000030,0.000312,0.529956
estados brasileiro,10.000000,0.000020,0.000216,1.015835
estados durante,11.000000,0.000022,0.000236,0.564030
estados sobre,14.000000,0.000028,0.000293,0.288096
estados atos,14.000000,0.000028,0.000293,0.738297
estados eua,27.000000,0.000054,0.000530,2.077821
estados estao,10.000000,0.000020,0.000216,0.703991
estados fim,14.000000,0.000028,0.000293,1.565536
estados ainda,20.000000,0.000040,0.000405,0.976754
estados enquanto,14.000000,0.000028,0.000293,1.975496
estados grupo,10.000000,0.000020,0.000216,1.009815
estados disse,32.000000,0.000064,0.000618,1.476821
estados pais,22.000000,0.000044,0.000441,1.063391
estados ter,31.000000,0.000062,0.000600,1.804059
estados dois,16.000000,0.000032,0.000331,1.916993
estados via,27.000000,0.000054,0.000530,2.491730
estados antes,24.000000,0.000048,0.000477,1.855713
estados ultimo,11.000000,0.000022,0.000236,1.792287
estados bolsonaristas,12.000000,0.000024,0.000255,0.943627
estados ano,12.000000,0.000024,0.000255,1.007416
estados dezembro,29.000000,0.000058,0.000565,2.405968
estados acordo,10.000000,0.000020,0.000216,1.575753
estados terroristas,10.000000,0.000020,0.000216,1.324673
estados onde,22.000000,0.000044,0.000441,1.852539
estados desde,15.000000,0.000030,0.000312,1.366089
estados golpistas,10.000000,0.000020,0.000216,1.351342
estados jose,14.000000,0.000028,0.000293,1.971001
unidos governo,21.000000,0.000042,0.000423,-0.078571
unidos brasil,33.000000,0.000066,0.000635,0.590974
unidos presidente,41.000000,0.000082,0.000771,0.699146
unidos bolsonaro,107.000000,0.000214,0.001807,0.574580
unidos tambem,11.000000,0.000022,0.000236,0.279930
unidos posse,24.000000,0.000048,0.000477,0.984403
unidos lula,30.000000,0.000060,0.000583,-0.064173
unidos ser,18.000000,0.000036,0.000368,0.676054
unidos dia,30.000000,0.000060,0.000583,1.483478
unidos qualquer,10.000000,0.000020,0.000216,1.879641
unidos twitter,25.000000,0.000050,0.000495,2.604775
unidos expresidente,52.000000,0.000104,0.000953,1.384428
unidos jair,36.000000,0.000072,0.000686,0.705228
unidos pl,12.000000,0.000024,0.000255,0.335976
unidos contra,16.000000,0.000032,0.000331,0.858510
unidos luiz,11.000000,0.000022,0.000236,0.831820
unidos apos,15.000000,0.000030,0.000312,0.743174
unidos apoiadores,12.000000,0.000024,0.000255,0.983615
unidos brasileiro,10.000000,0.000020,0.000216,1.229053
unidos durante,11.000000,0.000022,0.000236,0.777248
unidos atos,14.000000,0.000028,0.000293,0.951515
unidos eua,27.000000,0.000054,0.000530,2.291039
unidos estao,12.000000,0.000024,0.000255,1.099530
unidos dias,16.000000,0.000032,0.000331,1.342261
unidos fim,15.000000,0.000030,0.000312,1.847747
unidos ainda,18.000000,0.000036,0.000368,1.084611
unidos enquanto,14.000000,0.000028,0.000293,2.188714
unidos disse,34.000000,0.000068,0.000652,1.750664
unidos republica,12.000000,0.000024,0.000255,1.243856
unidos pais,20.000000,0.000040,0.000405,1.181299
unidos ter,32.000000,0.000064,0.000618,2.049025
unidos dois,17.000000,0.000034,0.000350,2.190836
unidos via,25.000000,0.000050,0.000495,2.627987
unidos antes,20.000000,0.000040,0.000405,1.886609
unidos mandato,11.000000,0.000022,0.000236,1.618507
unidos ultimo,11.000000,0.000022,0.000236,2.005505
unidos bolsonaristas,14.000000,0.000028,0.000293,1.310995
unidos ano,12.000000,0.000024,0.000255,1.220634
unidos dezembro,30.000000,0.000060,0.000583,2.653088
unidos onde,22.000000,0.000044,0.000441,2.065757
unidos desde,17.000000,0.000034,0.000350,1.704470
unidos jose,14.000000,0.000028,0.000293,2.184219
hoje governo,27.000000,0.000054,0.000530,-0.325034
hoje brasil,35.000000,0.000070,0.000669,0.152036
hoje presidente,47.000000,0.000094,0.000871,0.337943
hoje bolsonaro,71.000000,0.000142,0.001257,-0.333347
hoje posse,25.000000,0.000050,0.000495,0.527447
hoje lula,38.000000,0.000076,0.000720,-0.325562
hoje ser,21.000000,0.000042,0.000423,0.332426
hoje general,20.000000,0.000040,0.000405,1.838987
hoje agora,11.000000,0.000022,0.000236,0.182319
hoje dia,90.000000,0.000180,0.001551,2.084312
hoje pedido,22.000000,0.000044,0.000441,1.936127
hoje prisao,24.000000,0.000048,0.000477,1.314543
hoje expresidente,20.000000,0.000040,0.000405,-0.068862
hoje jair,22.000000,0.000044,0.000441,-0.285026
hoje junto,18.000000,0.000036,0.000368,2.327648
hoje supremo,16.000000,0.000032,0.000331,0.916318
hoje federal,40.000000,0.000080,0.000754,0.686115
hoje stf,32.000000,0.000064,0.000618,1.185700
hoje partido,22.000000,0.000044,0.000441,1.596259
hoje contra,18.000000,0.000036,0.000368,0.478515
hoje democracia,30.000000,0.000060,0.000583,1.531394
hoje pt,18.000000,0.000036,0.000368,0.497985
hoje uniao,10.000000,0.000020,0.000216,0.769434
hoje deve,10.000000,0.000020,0.000216,0.897780
hoje nacional,32.000000,0.000064,0.000618,0.892534
hoje ministro,25.000000,0.000050,0.000495,0.670821
hoje anistia,20.000000,0.000040,0.000405,2.296997
hoje povo,10.000000,0.000020,0.000216,0.198943
hoje novo,19.000000,0.000038,0.000387,0.699495
hoje diz,10.000000,0.000020,0.000216,0.641249
hoje vai,12.000000,0.000024,0.000255,0.108588
hoje estao,19.000000,0.000038,0.000387,1.061285
hoje grande,13.000000,0.000026,0.000274,1.231075
hoje estado,12.000000,0.000024,0.000255,0.717879
hoje brasilia,94.000000,0.000188,0.001612,1.944265
hoje disse,12.000000,0.000024,0.000255,0.211432
hoje sao,25.000000,0.000050,0.000495,0.815918
hoje muitos,25.000000,0.000050,0.000495,2.540579
hoje republica,14.000000,0.000028,0.000293,0.900229
hoje janeiro,38.000000,0.000076,0.000720,2.104435
hoje parte,12.000000,0.000024,0.000255,0.726856
hoje pais,12.000000,0.000024,0.000255,0.172695
hoje planalto,15.000000,0.000030,0.000312,0.607249
