Number of pairs,982579.000000
Number of unique pairs,24910
Average pair frequency,39.445163
Pair entropy,9.349716

Pair,Frequency,Proportion,Entropy Term,Mutual Information
bolsonaro instagram,77.000000,0.000078,0.000741,0.415905
bolsonaro twitter,94.000000,0.000096,0.000885,0.538832
bolsonaro manifestantes,62.000000,0.000063,0.000610,-0.358229
bolsonaro congresso,176.000000,0.000179,0.001545,-0.212273
bolsonaro nada,79.000000,0.000080,0.000758,0.183328
bolsonaro pais,279.000000,0.000284,0.002319,0.204265
bolsonaro golpista,134.000000,0.000136,0.001214,0.536901
bolsonaro pra,310.000000,0.000315,0.002543,1.037967
bolsonaro assim,69.000000,0.000070,0.000672,-0.291093
bolsonaro todos,534.000000,0.000543,0.004086,0.633962
bolsonaro terroristas,344.000000,0.000350,0.002786,0.289634
bolsonaro contra,221.000000,0.000225,0.001889,-0.236243
bolsonaro democracia,145.000000,0.000148,0.001302,-0.506250
bolsonaro deve,163.000000,0.000166,0.001444,0.627033
bolsonaro todo,100.000000,0.000102,0.000936,-0.154235
bolsonaro lei,61.000000,0.000062,0.000601,-0.522994
bolsonaro faz,86.000000,0.000088,0.000818,0.310642
bolsonaro sempre,134.000000,0.000136,0.001214,0.451402
bolsonaro direitos,53.000000,0.000054,0.000530,0.075182
bolsonaro quer,68.000000,0.000069,0.000663,0.195321
bolsonaro povo,137.000000,0.000139,0.001238,0.141103
bolsonaro dois,98.000000,0.000100,0.000919,0.154014
bolsonaro estados,648.000000,0.000659,0.004830,1.124308
bolsonaro unidos,543.000000,0.000553,0.004145,1.060005
bolsonaro expresidente,789.000000,0.000803,0.005723,0.107657
bolsonaro atos,1052.000000,0.001071,0.007323,0.715992
bolsonaro criminosos,72.000000,0.000073,0.000698,0.067557
bolsonaro brasilia,854.000000,0.000869,0.006126,0.270237
bolsonaro cnn,74.000000,0.000075,0.000715,0.546941
bolsonaro deputado,82.000000,0.000083,0.000784,0.372814
bolsonaro federal,414.000000,0.000421,0.003275,-0.561466
bolsonaro exministro,173.000000,0.000176,0.001522,-0.236469
bolsonaro defesa,274.000000,0.000279,0.002282,0.663319
bolsonaro culpa,102.000000,0.000104,0.000952,1.052213
bolsonaro ataques,291.000000,0.000296,0.002406,0.674429
bolsonaro sedes,103.000000,0.000105,0.000961,0.115465
bolsonaro tres,185.000000,0.000188,0.001615,-0.308343
bolsonaro poderes,148.000000,0.000151,0.001326,-0.460477
bolsonaro urgente,125.000000,0.000127,0.001141,0.598320
bolsonaro presidente,526.000000,0.000535,0.004032,0.099211
bolsonaro internado,1146.000000,0.001166,0.007877,2.077339
bolsonaro fortes,80.000000,0.000081,0.000767,0.407900
bolsonaro dores,272.000000,0.000277,0.002268,1.082973
bolsonaro abdominais,186.000000,0.000189,0.001623,0.878853
bolsonaro nesta,285.000000,0.000290,0.002363,0.423548
bolsonaro segundafeira,171.000000,0.000174,0.001506,0.516325
bolsonaro adventhealth,196.000000,0.000199,0.001699,1.597849
bolsonaro celebration,167.000000,0.000170,0.001475,1.424048
bolsonaro orlando,337.000000,0.000343,0.002736,1.250895
bolsonaro florida,355.000000,0.000361,0.002864,1.342196
bolsonaro desde,247.000000,0.000251,0.002084,0.559579
bolsonaro historia,57.000000,0.000058,0.000566,0.205100
bolsonaro aqui,63.000000,0.000064,0.000619,-0.012629
bolsonaro bolsonaristas,125.000000,0.000127,0.001141,-0.404134
bolsonaro segunda,15.000000,0.000015,0.000169,-0.849253
bolsonaro rio,30.000000,0.000031,0.000317,-0.530994
bolsonaro janeiro,100.000000,0.000102,0.000936,-0.579479
bolsonaro hoje,99.000000,0.000101,0.000927,-0.085413
bolsonaro manha,58.000000,0.000059,0.000575,0.224847
bolsonaro situacao,56.000000,0.000057,0.000557,-0.027711
bolsonaro sao,294.000000,0.000299,0.002428,0.007135
bolsonaro tentativa,57.000000,0.000058,0.000566,0.024741
bolsonaro cerca,41.000000,0.000042,0.000421,-0.093314
bolsonaro golpistas,335.000000,0.000341,0.002722,0.401698
bolsonaro acesso,23.000000,0.000023,0.000250,-0.796698
bolsonaro tambem,371.000000,0.000378,0.002976,0.235276
bolsonaro apos,730.000000,0.000743,0.005353,0.700065
bolsonaro local,109.000000,0.000111,0.001010,0.477380
bolsonaro antes,93.000000,0.000095,0.000877,-0.021756
bolsonaro terrorismo,162.000000,0.000165,0.001436,0.633506
bolsonaro havia,74.000000,0.000075,0.000715,0.211927
bolsonaro sido,106.000000,0.000108,0.000985,0.294167
bolsonaro feito,120.000000,0.000122,0.001100,0.498839
bolsonaro policiais,24.000000,0.000024,0.000259,-0.687742
bolsonaro grupo,62.000000,0.000063,0.000610,-0.132619
bolsonaro policia,195.000000,0.000198,0.001692,-0.237310
bolsonaro sob,44.000000,0.000045,0.000448,-0.012940
bolsonaro grande,83.000000,0.000084,0.000792,0.140738
bolsonaro numero,40.000000,0.000041,0.000412,0.106959
bolsonaro inicio,35.000000,0.000036,0.000365,-0.047626
bolsonaro desta,93.000000,0.000095,0.000877,0.133353
bolsonaro ha,120.000000,0.000122,0.001100,-0.201032
bolsonaro acoes,41.000000,0.000042,0.000421,-0.467552
bolsonaro social,26.000000,0.000026,0.000279,-0.632559
bolsonaro durante,286.000000,0.000291,0.002370,0.245999
bolsonaro quatro,107.000000,0.000109,0.000994,0.288457
bolsonaro anos,333.000000,0.000339,0.002708,0.174517
bolsonaro grupos,15.000000,0.000015,0.000169,-0.961135
bolsonaro gestao,41.000000,0.000042,0.000421,-0.443902
bolsonaro outros,101.000000,0.000103,0.000944,-0.015558
bolsonaro agora,220.000000,0.000224,0.001882,0.328446
bolsonaro golpe,215.000000,0.000219,0.001844,0.251752
bolsonaro militar,70.000000,0.000071,0.000680,-0.508097
bolsonaro ser,667.000000,0.000679,0.004952,0.558411
bolsonaro so,186.000000,0.000189,0.001623,0.256772
bolsonaro anistia,66.000000,0.000067,0.000645,0.290110
bolsonaro renan,53.000000,0.000054,0.000530,0.349619
bolsonaro pedir,22.000000,0.000022,0.000240,-0.453722
bolsonaro brasileira,71.000000,0.000072,0.000689,-0.253007
bolsonaro ter,218.000000,0.000222,0.001867,0.320004
bolsonaro vandalos,20.000000,0.000020,0.000220,-0.645202
bolsonaro esquerda,108.000000,0.000110,0.001002,0.262950
bolsonaro marco,47.000000,0.000048,0.000476,0.232403
bolsonaro contas,39.000000,0.000040,0.000402,-0.492202
bolsonaro manifestacoes,146.000000,0.000149,0.001310,0.411027
bolsonaro estao,232.000000,0.000236,0.001972,0.544481
bolsonaro stf,306.000000,0.000311,0.002515,-0.140345
bolsonaro poder,88.000000,0.000090,0.000835,-0.096371
bolsonaro eleicoes,280.000000,0.000285,0.002326,0.702943
bolsonaro eleicao,213.000000,0.000217,0.001829,0.780843
bolsonaro proprio,38.000000,0.000039,0.000393,-0.031599
bolsonaro estado,421.000000,0.000428,0.003323,0.473130
bolsonaro acaba,206.000000,0.000210,0.001776,1.742921
bolsonaro bem,89.000000,0.000091,0.000843,0.068140
bolsonaro link,40.000000,0.000041,0.000412,-0.291388
bolsonaro canal,10.000000,0.000010,0.000117,-1.279335
bolsonaro novo,62.000000,0.000063,0.000610,-0.192517
bolsonaro prisao,289.000000,0.000294,0.002392,0.262313
bolsonaro ato,87.000000,0.000089,0.000826,0.147711
bolsonaro exercito,68.000000,0.000069,0.000663,-0.211446
bolsonaro noite,92.000000,0.000094,0.000869,0.549717
bolsonaro domingo,250.000000,0.000254,0.002106,-0.260045
bolsonaro tudo,140.000000,0.000142,0.001262,0.156357
bolsonaro vida,33.000000,0.000034,0.000346,-0.495931
bolsonaro pode,217.000000,0.000221,0.001859,0.587340
bolsonaro reuniao,28.000000,0.000028,0.000298,-0.342536
bolsonaro tarcisio,59.000000,0.000060,0.000584,0.498661
bolsonaro antidemocraticos,161.000000,0.000164,0.001428,0.585019
bolsonaro radicais,13.000000,0.000013,0.000149,-1.087381
bolsonaro tarde,63.000000,0.000064,0.000619,0.196065
bolsonaro deste,51.000000,0.000052,0.000512,-0.288583
bolsonaro governador,198.000000,0.000202,0.001715,0.492996
bolsonaro paulo,79.000000,0.000080,0.000758,-0.228760
bolsonaro seguranca,308.000000,0.000313,0.002529,0.162264
bolsonaro acampamentos,12.000000,0.000012,0.000138,-1.090916
bolsonaro frente,81.000000,0.000082,0.000775,-0.347006
bolsonaro pessoas,115.000000,0.000117,0.001060,-0.518535
bolsonaro acampamento,30.000000,0.000031,0.000317,-0.248296
bolsonaro apoiadores,137.000000,0.000139,0.001238,-0.147267
bolsonaro luiz,106.000000,0.000108,0.000985,-0.226568
bolsonaro inacio,67.000000,0.000068,0.000654,-0.588771
bolsonaro silva,33.000000,0.000034,0.000346,-1.544240
bolsonaro presidencia,140.000000,0.000142,0.001262,0.176635
bolsonaro republica,157.000000,0.000160,0.001397,-0.325507
bolsonaro volta,117.000000,0.000119,0.001076,0.632431
bolsonaro via,103.000000,0.000105,0.000961,0.194714
bolsonaro acao,44.000000,0.000045,0.000448,-0.429778
bolsonaro serao,14.000000,0.000014,0.000159,-0.905707
bolsonaro sede,152.000000,0.000155,0.001357,0.857895
bolsonaro pf,134.000000,0.000136,0.001214,0.247129
bolsonaro podem,34.000000,0.000035,0.000355,-0.117435
bolsonaro ficar,53.000000,0.000054,0.000530,0.464118
bolsonaro publica,253.000000,0.000257,0.002128,0.349353
bolsonaro decisao,73.000000,0.000074,0.000706,-0.130036
bolsonaro alguns,54.000000,0.000055,0.000539,0.221707
bolsonaro ordem,54.000000,0.000055,0.000539,-0.159907
bolsonaro supremo,136.000000,0.000138,0.001230,-0.488999
bolsonaro tribunal,151.000000,0.000154,0.001349,-0.600200
bolsonaro informacoes,89.000000,0.000091,0.000843,-0.226743
bolsonaro ontem,75.000000,0.000076,0.000724,0.108379
bolsonaro afirmou,123.000000,0.000125,0.001125,0.074550
bolsonaro visto,46.000000,0.000047,0.000467,0.202137
bolsonaro chefe,43.000000,0.000044,0.000439,-0.018624
bolsonaro caso,86.000000,0.000088,0.000818,0.165695
bolsonaro deixar,38.000000,0.000039,0.000393,0.124876
bolsonaro mudar,162.000000,0.000165,0.001436,1.415630
bolsonaro afirma,39.000000,0.000040,0.000402,-0.043879
bolsonaro relacao,106.000000,0.000108,0.000985,0.759479
bolsonaro extremistas,45.000000,0.000046,0.000458,-0.031289
bolsonaro politicos,58.000000,0.000059,0.000575,0.109163
bolsonaro senador,89.000000,0.000091,0.000843,0.506330
bolsonaro fazer,67.000000,0.000068,0.000654,-0.171471
bolsonaro atual,29.000000,0.000030,0.000308,-0.342823
bolsonaro ministro,299.000000,0.000304,0.002464,0.004357
bolsonaro justica,190.000000,0.000193,0.001653,-0.271646
bolsonaro dia,328.000000,0.000334,0.002672,0.164480
bolsonaro sera,181.000000,0.000184,0.001584,0.640699
bolsonaro completa,25.000000,0.000025,0.000269,-0.488565
bolsonaro politica,207.000000,0.000211,0.001783,0.216451
bolsonaro direita,73.000000,0.000074,0.000706,-0.063481
bolsonaro verdade,37.000000,0.000038,0.000384,-0.576862
bolsonaro invasao,185.000000,0.000188,0.001615,0.181023
bolsonaro palacio,202.000000,0.000206,0.001745,0.149031
bolsonaro planalto,93.000000,0.000095,0.000877,-0.607625
bolsonaro alexandre,157.000000,0.000160,0.001397,-0.097956
bolsonaro moraes,197.000000,0.000200,0.001707,-0.232394
bolsonaro diz,435.000000,0.000443,0.003419,1.132527
bolsonaro longo,70.000000,0.000071,0.000680,0.607561
bolsonaro mandato,139.000000,0.000141,0.001254,0.153761
bolsonaro dentro,45.000000,0.000046,0.000458,-0.095092
bolsonaro constituicao,10.000000,0.000010,0.000117,-1.504301
bolsonaro vandalismo,381.000000,0.000388,0.003046,0.988357
bolsonaro depredacao,36.000000,0.000037,0.000374,-0.482739
bolsonaro patrimonio,21.000000,0.000021,0.000230,-0.512781
bolsonaro publico,121.000000,0.000123,0.001109,-0.005784
bolsonaro ocorridos,18.000000,0.000018,0.000200,-0.767609
bolsonaro nesse,39.000000,0.000040,0.000402,-0.016704
bolsonaro ultimo,91.000000,0.000093,0.000860,-0.256009
bolsonaro violencia,27.000000,0.000027,0.000289,-0.764788
bolsonaro autoridades,24.000000,0.000024,0.000259,-0.694583
bolsonaro brasileiro,91.000000,0.000093,0.000860,-0.171697
bolsonaro cargo,61.000000,0.000062,0.000601,-0.161149
bolsonaro menos,295.000000,0.000300,0.002435,1.071319
bolsonaro governo,508.000000,0.000517,0.003912,-0.047051
bolsonaro apenas,84.000000,0.000085,0.000801,0.102482
bolsonaro tempo,33.000000,0.000034,0.000346,-0.298168
bolsonaro politico,47.000000,0.000048,0.000476,-0.256483
bolsonaro fato,19.000000,0.000019,0.000210,-0.625249
bolsonaro parte,263.000000,0.000268,0.002202,0.800650
bolsonaro devem,32.000000,0.000033,0.000336,-0.222760
bolsonaro forma,65.000000,0.000066,0.000637,-0.175331
bolsonaro ainda,259.000000,0.000264,0.002172,0.205690
bolsonaro df,227.000000,0.000231,0.001934,0.245209
bolsonaro primeiro,75.000000,0.000076,0.000724,-0.192207
bolsonaro afastado,104.000000,0.000106,0.000969,1.035482
bolsonaro crimes,105.000000,0.000107,0.000977,0.381937
bolsonaro responsabilidade,79.000000,0.000080,0.000758,0.686431
bolsonaro camara,41.000000,0.000042,0.000421,-0.056227
bolsonaro distrito,215.000000,0.000219,0.001844,0.110003
bolsonaro segundo,179.000000,0.000182,0.001569,-0.098453
bolsonaro bloqueio,29.000000,0.000030,0.000308,-0.651015
bolsonaro sigilo,271.000000,0.000276,0.002260,0.687760
bolsonaro mesma,34.000000,0.000035,0.000355,-0.018404
bolsonaro flavio,60.000000,0.000061,0.000593,0.041281
bolsonaro dino,30.000000,0.000031,0.000317,-0.417751
bolsonaro deu,84.000000,0.000085,0.000801,0.505070
bolsonaro entao,95.000000,0.000097,0.000894,0.049001
bolsonaro presos,110.000000,0.000112,0.001018,0.459419
bolsonaro instituicoes,36.000000,0.000037,0.000374,-0.663812
bolsonaro nacional,117.000000,0.000119,0.001076,-0.398944
bolsonaro passou,84.000000,0.000085,0.000801,0.798515
bolsonaro diante,33.000000,0.000034,0.000346,-0.132899
bolsonaro responsaveis,35.000000,0.000036,0.000365,-0.428993
bolsonaro publicos,41.000000,0.000042,0.000421,-0.857878
bolsonaro vez,325.000000,0.000331,0.002651,1.111431
bolsonaro vao,49.000000,0.000050,0.000494,0.288847
bolsonaro aconteceu,42.000000,0.000043,0.000430,0.071274
bolsonaro documento,127.000000,0.000129,0.001157,0.350240
bolsonaro fez,190.000000,0.000193,0.001653,0.792933
bolsonaro neste,108.000000,0.000110,0.001002,0.106171
bolsonaro leia,114.000000,0.000116,0.001051,0.198066
bolsonaro posse,33.000000,0.000034,0.000346,-0.389674
bolsonaro internacao,125.000000,0.000127,0.001141,0.866584
bolsonaro imprensa,40.000000,0.000041,0.000412,0.100899
bolsonaro ocorreu,32.000000,0.000033,0.000336,-0.046974
bolsonaro parlamentares,66.000000,0.000067,0.000645,0.501159
bolsonaro dar,67.000000,0.000068,0.000654,0.318511
bolsonaro globo,41.000000,0.000042,0.000421,-0.316457
bolsonaro onde,102.000000,0.000104,0.000952,-0.120288
bolsonaro vamos,69.000000,0.000070,0.000672,0.182943
bolsonaro capitolio,23.000000,0.000023,0.000250,-0.390161
bolsonaro porque,54.000000,0.000055,0.000539,-0.564222
bolsonaro la,43.000000,0.000044,0.000439,-0.350812
bolsonaro total,44.000000,0.000045,0.000448,-0.012940
bolsonaro vai,281.000000,0.000286,0.002333,0.480374
bolsonaro disso,28.000000,0.000028,0.000298,-0.452595
bolsonaro forcas,88.000000,0.000090,0.000835,-0.220273
bolsonaro armadas,27.000000,0.000027,0.000289,-0.776024
bolsonaro momento,67.000000,0.000068,0.000654,-0.006039
bolsonaro qualquer,66.000000,0.000067,0.000645,0.039041
bolsonaro manifestacao,33.000000,0.000034,0.000346,-0.283316
bolsonaro democratico,13.000000,0.000013,0.000149,-1.107017
bolsonaro final,37.000000,0.000038,0.000384,-0.203223
bolsonaro agencia,29.000000,0.000030,0.000308,-0.569169
bolsonaro salario,47.000000,0.000048,0.000476,-0.417292
bolsonaro r,936.000000,0.000953,0.006627,0.580841
bolsonaro chegou,92.000000,0.000094,0.000869,0.787891
bolsonaro acordo,71.000000,0.000072,0.000689,-0.018448
bolsonaro metropoles,23.000000,0.000023,0.000250,-0.542013
bolsonaro estar,62.000000,0.000063,0.000610,0.322679
bolsonaro problema,26.000000,0.000026,0.000279,-0.299207
bolsonaro familia,118.000000,0.000120,0.001084,0.526484
bolsonaro dezembro,232.000000,0.000236,0.001972,1.018388
bolsonaro veja,191.000000,0.000194,0.001661,0.850346
bolsonaro invasoes,149.000000,0.000152,0.001334,0.971977
bolsonaro responsavel,79.000000,0.000080,0.000758,0.700263
bolsonaro toda,40.000000,0.000041,0.000412,0.125365
bolsonaro messias,19.000000,0.000019,0.000210,-1.099091
bolsonaro partido,58.000000,0.000059,0.000575,0.220141
bolsonaro capital,39.000000,0.000040,0.000402,-0.346859
bolsonaro intervencao,68.000000,0.000069,0.000663,-0.044864
bolsonaro invadiram,183.000000,0.000186,0.001600,1.126514
bolsonaro praca,35.000000,0.000036,0.000365,-0.748186
bolsonaro predios,72.000000,0.000073,0.000698,-0.402853
bolsonaro campanha,57.000000,0.000058,0.000566,-0.079637
bolsonaro presidencial,76.000000,0.000077,0.000732,0.283379
bolsonaro ex,56.000000,0.000057,0.000557,0.519177
bolsonaro fim,157.000000,0.000160,0.001397,0.573349
bolsonaro eleitoral,65.000000,0.000066,0.000637,-0.649381
bolsonaro ibaneis,200.000000,0.000204,0.001730,0.530520
bolsonaro rocha,59.000000,0.000060,0.000584,-0.411513
bolsonaro dias,121.000000,0.000123,0.001109,-0.032358
bolsonaro deixou,143.000000,0.000146,0.001286,1.393157
bolsonaro conta,67.000000,0.000068,0.000654,0.010301
bolsonaro alem,81.000000,0.000082,0.000775,-0.154143
bolsonaro pedido,173.000000,0.000176,0.001522,0.075092
bolsonaro anderson,460.000000,0.000468,0.003589,0.632026
bolsonaro torres,658.000000,0.000670,0.004894,0.543396
bolsonaro bolsonarista,46.000000,0.000047,0.000467,-0.216803
bolsonaro sendo,85.000000,0.000087,0.000809,0.081713
bolsonaro outro,30.000000,0.000031,0.000317,-0.453091
bolsonaro financiadores,14.000000,0.000014,0.000159,-1.097448
bolsonaro disse,239.000000,0.000243,0.002024,0.230111
bolsonaro apoio,66.000000,0.000067,0.000645,-0.038748
bolsonaro maior,59.000000,0.000060,0.000584,-0.212613
bolsonaro biden,36.000000,0.000037,0.000374,-0.068812
bolsonaro cima,198.000000,0.000202,0.001715,1.795294
bolsonaro deixa,376.000000,0.000383,0.003011,1.197713
bolsonaro video,242.000000,0.000246,0.002046,0.389188
bolsonaro eduardo,58.000000,0.000059,0.000575,0.481567
bolsonaro decreto,134.000000,0.000136,0.001214,0.300733
bolsonaro precisa,70.000000,0.000071,0.000680,0.599002
bolsonaro secretario,118.000000,0.000120,0.001084,0.760264
bolsonaro resultado,273.000000,0.000278,0.002275,0.768296
bolsonaro urnas,72.000000,0.000073,0.000698,0.516994
bolsonaro destruicao,58.000000,0.000059,0.000575,0.208472
bolsonaro chega,63.000000,0.000064,0.000619,0.643539
bolsonaro exsecretario,139.000000,0.000141,0.001254,0.777000
bolsonaro investigacao,234.000000,0.000238,0.001987,1.033512
bolsonaro saiba,75.000000,0.000076,0.000724,0.510602
bolsonaro fala,330.000000,0.000336,0.002686,1.771007
bolsonaro jornal,104.000000,0.000106,0.000969,0.272357
bolsonaro foto,127.000000,0.000129,0.001157,0.592180
bolsonaro nova,44.000000,0.000045,0.000448,-0.266974
bolsonaro ultima,43.000000,0.000044,0.000439,-0.003548
bolsonaro vezes,118.000000,0.000120,0.001084,0.528052
bolsonaro onibus,13.000000,0.000013,0.000149,-1.168948
bolsonaro inquerito,313.000000,0.000319,0.002565,1.460554
bolsonaro reacao,43.000000,0.000044,0.000439,0.128899
bolsonaro depredaram,66.000000,0.000067,0.000645,0.638601
bolsonaro executivo,31.000000,0.000032,0.000327,-0.548319
bolsonaro pede,50.000000,0.000051,0.000503,-0.088448
bolsonaro preso,320.000000,0.000326,0.002615,1.282958
bolsonaro uol,52.000000,0.000053,0.000521,0.181445
bolsonaro ataque,76.000000,0.000077,0.000732,0.320312
bolsonaro noticia,91.000000,0.000093,0.000860,0.524488
bolsonaro cadeia,95.000000,0.000097,0.000894,0.857218
bolsonaro primeira,325.000000,0.000331,0.002651,1.420101
bolsonaro choque,93.000000,0.000095,0.000877,0.742850
bolsonaro causa,63.000000,0.000064,0.000619,0.496486
bolsonaro processo,39.000000,0.000040,0.000402,-0.515892
bolsonaro militares,57.000000,0.000058,0.000566,-0.303842
