Number of pairs,760091.000000
Number of unique pairs,17869
Average pair frequency,42.536852
Pair entropy,8.913081

Pair,Frequency,Proportion,Entropy Term,Mutual Information
debate tempo,23.000000,0.000030,0.000315,1.321267
debate sextafeira,95.000000,0.000125,0.001123,2.970795
debate resultado,10.000000,0.000013,0.000148,-0.081749
debate real,14.000000,0.000018,0.000201,1.475278
debate debatenaglobo,46.000000,0.000061,0.000588,2.555330
nesse lula,35.000000,0.000046,0.000460,0.179234
nesse debate,15.000000,0.000020,0.000214,1.370561
nesse presidente,30.000000,0.000039,0.000400,0.323176
nesse bolsonaro,65.000000,0.000086,0.000801,0.112994
nesse fez,11.000000,0.000014,0.000161,1.968172
nesse jair,10.000000,0.000013,0.000148,-0.257325
nesse pais,23.000000,0.000030,0.000315,1.546274
nesse caso,20.000000,0.000026,0.000277,2.546311
nesse domingo,50.000000,0.000066,0.000633,2.356647
nesse dia,28.000000,0.000037,0.000376,1.618385
nesse turno,38.000000,0.000050,0.000495,1.486139
nesse segundo,30.000000,0.000039,0.000400,1.395755
nesse momento,58.000000,0.000076,0.000723,3.642728
nesse vamos,18.000000,0.000024,0.000252,1.523880
nesse aparece,11.000000,0.000014,0.000161,2.525139
nesse deus,11.000000,0.000014,0.000161,1.343639
nesse sabado,23.000000,0.000030,0.000315,2.671870
video lula,117.000000,0.000154,0.001351,0.106628
video debate,22.000000,0.000029,0.000302,0.474122
video presidente,104.000000,0.000137,0.001217,0.286939
video bolsonaro,307.000000,0.000404,0.003156,0.386023
video pt,18.000000,0.000024,0.000252,-0.568328
video contra,18.000000,0.000024,0.000252,-0.102512
video brasil,50.000000,0.000066,0.000633,-0.022543
video quer,10.000000,0.000013,0.000148,0.623043
video verdade,13.000000,0.000017,0.000188,1.095993
video ministro,10.000000,0.000013,0.000148,0.127081
video mil,11.000000,0.000014,0.000161,0.474657
video campanha,26.000000,0.000034,0.000352,0.173315
video jair,59.000000,0.000078,0.000735,0.238196
video disse,14.000000,0.000018,0.000201,0.430817
video canal,11.000000,0.000014,0.000161,1.327682
video pais,10.000000,0.000013,0.000148,-0.566066
video voto,15.000000,0.000020,0.000214,-0.033467
video urgente,12.000000,0.000016,0.000175,1.276462
video saiba,11.000000,0.000014,0.000161,1.180736
video rede,17.000000,0.000022,0.000239,1.900127
video voce,22.000000,0.000029,0.000302,0.572433
video agora,19.000000,0.000025,0.000265,0.571067
video eleicoes,26.000000,0.000034,0.000352,0.142625
video vivo,11.000000,0.000014,0.000161,1.174249
video candidato,24.000000,0.000032,0.000327,0.126319
video reeleicao,10.000000,0.000013,0.000148,-0.274494
video carreata,14.000000,0.000018,0.000201,1.057014
video apoio,25.000000,0.000033,0.000340,0.910361
video domingo,19.000000,0.000025,0.000265,0.109632
video aqui,12.000000,0.000016,0.000175,0.551019
video votar,20.000000,0.000026,0.000277,0.588140
video governo,18.000000,0.000024,0.000252,0.079075
video dia,22.000000,0.000029,0.000302,0.097791
video sao,15.000000,0.000020,0.000214,-0.346106
video amanha,11.000000,0.000014,0.000161,0.806856
video tse,15.000000,0.000020,0.000214,-0.168886
video pessoas,12.000000,0.000016,0.000175,0.321118
video vote,11.000000,0.000014,0.000161,0.315624
video bem,11.000000,0.000014,0.000161,0.277985
video pesquisa,10.000000,0.000013,0.000148,-0.465501
video turno,27.000000,0.000036,0.000364,-0.135041
video redes,65.000000,0.000086,0.000801,2.474560
video sociais,61.000000,0.000080,0.000757,2.393794
video deputado,11.000000,0.000014,0.000161,0.890887
video roberto,10.000000,0.000013,0.000148,0.304093
video jefferson,21.000000,0.000028,0.000290,0.914114
video onde,13.000000,0.000017,0.000188,1.074308
video afirma,16.000000,0.000021,0.000227,1.914276
video apos,16.000000,0.000021,0.000227,0.316081
video mostra,40.000000,0.000053,0.000518,2.159398
video ser,21.000000,0.000028,0.000290,0.286608
video so,10.000000,0.000013,0.000148,0.056426
video faz,11.000000,0.000014,0.000161,0.897401
video apoiadores,13.000000,0.000017,0.000188,0.998080
video antes,13.000000,0.000017,0.000188,0.818055
video petista,13.000000,0.000017,0.000188,0.159999
video expresidente,12.000000,0.000016,0.000175,0.197739
video segundo,23.000000,0.000030,0.000315,-0.149379
video ainda,17.000000,0.000022,0.000239,0.601892
video globo,18.000000,0.000024,0.000252,0.576771
video momento,11.000000,0.000014,0.000161,0.700749
video sobre,28.000000,0.000037,0.000376,0.387872
video nesta,14.000000,0.000018,0.000201,0.301825
video votos,21.000000,0.000028,0.000290,-0.589674
video final,13.000000,0.000017,0.000188,0.810421
video grande,16.000000,0.000021,0.000227,0.733234
video vamos,24.000000,0.000032,0.000327,0.532131
video neste,12.000000,0.000016,0.000175,-0.021826
video fala,13.000000,0.000017,0.000188,1.297039
video ta,11.000000,0.000014,0.000161,1.347987
video eleicao,14.000000,0.000018,0.000201,0.090786
video aparece,13.000000,0.000017,0.000188,1.412762
video diz,25.000000,0.000033,0.000340,1.083259
video todos,35.000000,0.000046,0.000460,0.870184
video vai,21.000000,0.000028,0.000290,0.296414
video hoje,14.000000,0.000018,0.000201,0.089640
video deus,12.000000,0.000016,0.000175,0.151219
video tarcisio,17.000000,0.000022,0.000239,0.449654
video amigos,15.000000,0.000020,0.000214,1.530719
video eleito,15.000000,0.000020,0.000214,0.195955
video hora,12.000000,0.000016,0.000175,1.151170
video precisa,12.000000,0.000016,0.000175,1.351412
video veja,23.000000,0.000030,0.000315,0.927254
video prefeito,15.000000,0.000020,0.000214,1.738185
video resultado,12.000000,0.000016,0.000175,0.440797
video homem,13.000000,0.000017,0.000188,1.655188
video urnas,16.000000,0.000021,0.000227,0.355804
video apuradas,10.000000,0.000013,0.000148,0.670604
presidente lula,924.000000,0.001216,0.008160,0.092410
presidente vez,188.000000,0.000247,0.002054,1.130734
presidente debate,90.000000,0.000118,0.001071,-0.197867
presidente nesse,23.000000,0.000030,0.000315,0.057473
presidente video,48.000000,0.000063,0.000611,-0.486251
presidente bolsonaro,4939.000000,0.006498,0.032725,1.083337
presidente tudo,50.000000,0.000066,0.000633,-0.122549
presidente pt,156.000000,0.000205,0.001743,-0.489600
presidente fez,78.000000,0.000103,0.000943,0.566798
presidente contra,135.000000,0.000178,0.001534,-0.168366
presidente brasil,1239.000000,0.001630,0.010464,1.106738
presidente toda,15.000000,0.000020,0.000214,-0.308670
presidente quer,30.000000,0.000039,0.000400,-0.359101
presidente verdade,20.000000,0.000026,0.000277,-0.553980
presidente via,57.000000,0.000075,0.000712,0.255797
presidente ministro,134.000000,0.000176,0.001524,0.641580
presidente fabio,16.000000,0.000021,0.000227,-0.318855
presidente faria,13.000000,0.000017,0.000188,-0.410710
presidente denuncia,27.000000,0.000036,0.000364,-0.122510
presidente mil,60.000000,0.000079,0.000746,0.090350
presidente insercoes,62.000000,0.000082,0.000768,-0.175457
presidente campanha,157.000000,0.000207,0.001753,-0.109292
presidente jair,2820.000000,0.003710,0.020764,2.024394
presidente messias,386.000000,0.000508,0.003852,1.776505
presidente nordeste,31.000000,0.000041,0.000412,-0.350604
presidente disse,122.000000,0.000161,0.001402,0.515025
presidente dias,36.000000,0.000047,0.000472,-0.605648
presidente eleitoral,226.000000,0.000297,0.002415,0.298489
presidente resposta,16.000000,0.000021,0.000227,-0.300012
presidente trabalhadores,18.000000,0.000024,0.000252,-0.214318
presidente deste,39.000000,0.000051,0.000507,-0.050607
presidente pais,167.000000,0.000220,0.001851,0.168586
presidente tribunal,190.000000,0.000250,0.002073,1.050765
presidente voto,103.000000,0.000136,0.001207,-0.187544
presidente link,14.000000,0.000018,0.000201,-0.699247
presidente ipec,18.000000,0.000024,0.000252,-0.582245
presidente urgente,35.000000,0.000046,0.000460,0.266147
presidente radio,32.000000,0.000042,0.000424,-0.342572
presidente caso,42.000000,0.000055,0.000542,-0.071939
presidente anos,114.000000,0.000150,0.001321,0.160728
presidente melhor,42.000000,0.000055,0.000542,-0.033499
presidente saiba,35.000000,0.000046,0.000460,0.257432
presidente porque,24.000000,0.000032,0.000327,-0.610530
presidente rede,16.000000,0.000021,0.000227,-0.241254
presidente voce,76.000000,0.000100,0.000921,-0.268633
presidente pode,56.000000,0.000074,0.000701,-0.062795
presidente ter,71.000000,0.000093,0.000867,0.016453
presidente nunca,46.000000,0.000061,0.000588,0.124537
presidente pra,43.000000,0.000057,0.000553,-0.377797
presidente agora,109.000000,0.000143,0.001269,0.237219
presidente siga,11.000000,0.000014,0.000161,-0.531814
presidente la,13.000000,0.000017,0.000188,-0.513072
presidente eleicoes,175.000000,0.000230,0.001929,-0.031443
presidente vivo,15.000000,0.000020,0.000214,-0.596352
presidente entrevista,38.000000,0.000050,0.000495,0.240620
presidente candidato,656.000000,0.000863,0.006089,1.353669
presidente reeleicao,657.000000,0.000864,0.006097,1.829849
presidente senador,46.000000,0.000061,0.000588,0.650408
presidente cidade,39.000000,0.000051,0.000507,-0.076032
presidente eduardo,35.000000,0.000046,0.000460,0.259603
presidente carreata,42.000000,0.000055,0.000542,0.074869
presidente apoio,59.000000,0.000078,0.000735,-0.311734
presidente proximo,47.000000,0.000062,0.000599,0.307203
presidente domingo,212.000000,0.000279,0.002283,0.441023
presidente poder,22.000000,0.000029,0.000302,-0.353872
presidente futuro,56.000000,0.000074,0.000701,0.404064
presidente governador,415.000000,0.000546,0.004102,1.561264
presidente tambem,113.000000,0.000149,0.001310,0.129203
presidente gente,30.000000,0.000039,0.000400,-0.332802
presidente confira,59.000000,0.000078,0.000735,0.364800
presidente aqui,45.000000,0.000059,0.000576,-0.207982
presidente votar,55.000000,0.000072,0.000690,-0.481015
presidente historia,89.000000,0.000117,0.001060,0.799089
presidente todo,31.000000,0.000041,0.000412,-0.528471
presidente assim,31.000000,0.000041,0.000412,-0.205964
presidente numeros,24.000000,0.000032,0.000327,0.251484
presidente ultimo,45.000000,0.000059,0.000576,0.095359
presidente ano,13.000000,0.000017,0.000188,-0.767085
presidente brasileiro,75.000000,0.000099,0.000910,0.680624
presidente maior,41.000000,0.000054,0.000530,-0.071019
presidente dois,75.000000,0.000099,0.000910,0.111558
presidente governo,96.000000,0.000126,0.001134,-0.327705
presidente novo,82.000000,0.000108,0.000985,0.500500
presidente milhoes,40.000000,0.000053,0.000518,-0.103680
presidente trabalho,26.000000,0.000034,0.000352,0.029793
presidente desde,69.000000,0.000091,0.000845,0.667671
presidente dia,178.000000,0.000234,0.001958,0.107776
presidente escolha,12.000000,0.000016,0.000175,-0.403197
presidente atencao,22.000000,0.000029,0.000302,-0.259684
presidente sao,149.000000,0.000196,0.001674,-0.130967
presidente paulo,65.000000,0.000086,0.000801,-0.329019
presidente amanha,45.000000,0.000059,0.000576,0.134867
presidente frente,98.000000,0.000129,0.001155,0.505718
presidente tse,381.000000,0.000501,0.003809,0.985107
presidente pedido,45.000000,0.000059,0.000576,0.778513
presidente news,15.000000,0.000020,0.000214,-0.974139
presidente sendo,37.000000,0.000049,0.000483,0.127432
presidente rio,69.000000,0.000091,0.000845,0.083022
presidente pessoas,46.000000,0.000061,0.000588,-0.415903
presidente casa,15.000000,0.000020,0.000214,-0.328586
presidente vote,76.000000,0.000100,0.000921,0.167706
presidente meio,19.000000,0.000025,0.000265,-0.255561
presidente pandemia,17.000000,0.000022,0.000239,-0.080698
presidente mundo,29.000000,0.000038,0.000388,-0.268022
presidente superior,167.000000,0.000220,0.001851,1.164504
presidente mulheres,32.000000,0.000042,0.000424,0.106812
presidente bem,87.000000,0.000114,0.001039,0.265242
presidente pesquisa,101.000000,0.000133,0.001186,-0.233722
presidente primeiro,108.000000,0.000142,0.001259,0.285603
presidente turno,238.000000,0.000313,0.002527,-0.039364
presidente enquanto,63.000000,0.000083,0.000779,0.414761
presidente sempre,43.000000,0.000057,0.000553,0.162135
presidente lado,47.000000,0.000062,0.000599,0.018673
presidente povo,79.000000,0.000104,0.000953,0.000780
presidente vida,17.000000,0.000022,0.000239,-0.726566
presidente policia,22.000000,0.000029,0.000302,-0.595568
presidente federal,47.000000,0.000062,0.000599,-0.668093
presidente redes,22.000000,0.000029,0.000302,-0.689541
presidente sociais,10.000000,0.000013,0.000148,-1.495251
presidente deputado,49.000000,0.000064,0.000622,0.304055
presidente roberto,40.000000,0.000053,0.000518,-0.390370
presidente jefferson,44.000000,0.000058,0.000565,-0.426976
presidente preso,17.000000,0.000022,0.000239,-0.523667
presidente pl,1574.000000,0.002071,0.012797,1.992732
presidente processo,15.000000,0.000020,0.000214,-0.160250
presidente onde,39.000000,0.000051,0.000507,0.092164
presidente afirma,35.000000,0.000046,0.000460,0.616278
presidente todas,22.000000,0.000029,0.000302,-0.024118
presidente afirmou,99.000000,0.000130,0.001165,0.955169
presidente apos,145.000000,0.000191,0.001634,0.439469
presidente decisao,26.000000,0.000034,0.000352,-0.239701
presidente alexandre,175.000000,0.000230,0.001929,1.403122
presidente moraes,126.000000,0.000166,0.001443,0.914831
presidente acesse,19.000000,0.000025,0.000265,-0.238672
presidente materia,17.000000,0.000022,0.000239,-0.154351
presidente politica,32.000000,0.000042,0.000424,-0.836855
presidente brasileira,15.000000,0.000020,0.000214,-0.350871
presidente policiais,15.000000,0.000020,0.000214,-0.367265
presidente prisao,20.000000,0.000026,0.000277,-0.150200
presidente mostra,34.000000,0.000045,0.000448,-0.083877
presidente outro,15.000000,0.000020,0.000214,-0.467735
presidente sp,41.000000,0.000054,0.000530,0.777613
presidente leia,40.000000,0.000053,0.000518,-0.056278
presidente esquerda,10.000000,0.000013,0.000148,-1.046082
presidente ser,130.000000,0.000171,0.001483,0.028863
presidente radios,42.000000,0.000055,0.000542,-0.190733
presidente so,61.000000,0.000080,0.000757,-0.216042
presidente faz,44.000000,0.000058,0.000565,0.202939
presidente apoiadores,40.000000,0.000053,0.000518,0.041254
presidente evento,22.000000,0.000029,0.000302,0.043202
presidente antes,53.000000,0.000070,0.000667,0.142641
presidente favor,12.000000,0.000016,0.000175,-0.734051
presidente petista,197.000000,0.000259,0.002140,0.797497
presidente fonte,14.000000,0.000018,0.000201,-0.265254
presidente cada,19.000000,0.000025,0.000265,-0.576187
presidente vota,35.000000,0.000046,0.000460,0.250945
presidente expresidente,100.000000,0.000132,0.001176,0.237247
presidente luiz,230.000000,0.000303,0.002452,0.795391
presidente inacio,206.000000,0.000271,0.002226,0.658966
presidente silva,129.000000,0.000170,0.001473,0.040377
presidente intencoes,58.000000,0.000076,0.000723,0.786677
presidente segundo,314.000000,0.000413,0.003219,0.383763
presidente brancos,20.000000,0.000026,0.000277,-0.445429
presidente nulos,21.000000,0.000028,0.000290,-0.476103
presidente ainda,83.000000,0.000109,0.000996,0.106763
presidente vao,31.000000,0.000041,0.000412,0.434658
presidente globo,52.000000,0.000068,0.000656,-0.443113
presidente parte,26.000000,0.000034,0.000352,-0.386466
presidente grupo,11.000000,0.000014,0.000161,-0.547366
presidente ai,13.000000,0.000017,0.000188,-0.306679
presidente qualquer,16.000000,0.000021,0.000227,-0.347767
presidente forma,20.000000,0.000026,0.000277,-0.140048
presidente imprensa,31.000000,0.000041,0.000412,0.467351
presidente instagram,11.000000,0.000014,0.000161,-0.873646
presidente bolsonaropresidente,24.000000,0.000032,0.000327,0.264143
presidente violencia,14.000000,0.000018,0.000201,-0.369005
presidente apenas,37.000000,0.000049,0.000483,0.029668
presidente adversario,20.000000,0.000026,0.000277,0.062893
presidente chegou,62.000000,0.000082,0.000768,0.816287
presidente resultados,10.000000,0.000013,0.000148,-0.858385
presidente momento,41.000000,0.000054,0.000530,-0.064330
presidente outubro,70.000000,0.000092,0.000856,-0.074537
presidente numero,16.000000,0.000021,0.000227,-0.787191
presidente menos,41.000000,0.000054,0.000530,-0.395997
presidente sistema,24.000000,0.000032,0.000327,0.181653
presidente democracia,29.000000,0.000038,0.000388,-0.522256
presidente direito,22.000000,0.000029,0.000302,-0.641554
presidente sobre,127.000000,0.000167,0.001453,-0.180902
presidente informacoes,27.000000,0.000036,0.000364,0.170313
presidente volta,46.000000,0.000061,0.000588,0.297653
presidente falar,18.000000,0.000024,0.000252,0.022071
presidente durante,60.000000,0.000079,0.000746,0.114186
presidente ultimas,28.000000,0.000037,0.000376,0.453954
presidente noticias,31.000000,0.000041,0.000412,-0.702200
presidente corrupcao,18.000000,0.000024,0.000252,-0.567566
presidente divulgada,25.000000,0.000033,0.000340,-0.349216
presidente nesta,93.000000,0.000122,0.001102,0.114611
presidente votos,462.000000,0.000608,0.004501,0.420612
presidente validos,139.000000,0.000183,0.001574,0.308890
presidente levantamento,86.000000,0.000113,0.001028,0.565997
presidente provas,42.000000,0.000055,0.000542,0.744206
presidente possivel,12.000000,0.000016,0.000175,-0.502657
presidente final,48.000000,0.000063,0.000611,0.035917
presidente ultima,34.000000,0.000045,0.000448,0.125473
presidente semana,25.000000,0.000033,0.000340,-0.193685
presidente r,15.000000,0.000020,0.000214,-1.104156
presidente primeira,20.000000,0.000026,0.000277,-0.230243
presidente grande,82.000000,0.000108,0.000985,0.286609
presidente bom,30.000000,0.000039,0.000400,0.425538
presidente aliado,28.000000,0.000037,0.000376,0.460576
presidente familia,39.000000,0.000051,0.000507,-0.338289
presidente fazer,29.000000,0.000038,0.000388,-0.524654
presidente maioria,38.000000,0.000050,0.000495,0.726865
presidente estado,72.000000,0.000095,0.000878,-0.023539
presidente acaba,34.000000,0.000045,0.000448,0.658060
presidente foto,26.000000,0.000034,0.000352,-0.044149
presidente tres,24.000000,0.000032,0.000327,0.138605
presidente vamos,149.000000,0.000196,0.001674,0.277267
presidente voces,23.000000,0.000030,0.000315,-0.027960
presidente palacio,22.000000,0.000029,0.000302,0.040420
presidente direita,24.000000,0.000032,0.000327,-0.082289
presidente neste,230.000000,0.000303,0.002452,0.850590
presidente fala,33.000000,0.000043,0.000436,0.147841
presidente relacao,32.000000,0.000042,0.000424,0.478172
presidente ta,19.000000,0.000025,0.000265,-0.186226
presidente eleicao,100.000000,0.000132,0.001176,-0.023858
presidente presidencial,13.000000,0.000017,0.000188,-1.029288
presidente aparece,85.000000,0.000112,0.001017,1.209708
presidente margem,32.000000,0.000042,0.000424,-0.228201
presidente erro,27.000000,0.000036,0.000364,-0.398100
presidente pontos,88.000000,0.000116,0.001049,0.528362
presidente percentuais,37.000000,0.000049,0.000483,0.081649
presidente eleitores,50.000000,0.000066,0.000633,-0.282468
presidente diz,62.000000,0.000082,0.000768,-0.089239
presidente todos,101.000000,0.000133,0.001186,-0.150800
